"Location";"Source"
"3427285-0-3";"IDLE"
"3427285-0-7";"Drink"
"3427285-0-8";"IDLE"
"3427285-0-9";"Eating Apple"
"3427285-0-10";"IDLE"
"3427285-0-12";"IDLE"
"3427285-0-13";"IDLE"
"3427285-0-14";"IDLE"
"3427285-0-15";"IDLE"
"3427285-0-16";"IDLE"
"3427285-0-17";"IDLE"
"3427285-0-18";"IDLE"
"3427285-0-19";"IDLE"
"3427285-0-21";"IDLE"
"3427285-0-22";"IDLE: |c22ADDCread"
"3427285-0-23";"IDLE: |c22ADDC"
"3427285-0-24";"IDLE:"
"3427285-0-26";"IDLE"
"3427285-0-27";"IDLE"
"3427285-0-28";"IDLE"
"3427285-0-31";"IDLE"
"3427285-0-33";"IDLE"
"3427285-0-34";"IDLE"
"3427285-0-35";"IDLE"
"3427285-0-36";"IDLE"
"3427285-0-37";"IDLE"
"3427285-0-41";"IDLE"
"3427285-0-42";"IDLE"
"3427285-1-3";"EMOTE: |c22ADDCLaugh|r"
"3427285-1-7";"EnterPortal"
"3427285-1-8";"EMOTE: |c22ADDCDrink|r"
"3427285-1-9";"Greet"
"3427285-1-10";"EMOTE: |c22ADDCArmscrossed|r"
"3427285-1-12";"EMOTE: |c22ADDCSigh|r"
"3427285-1-13";"EMOTE: |c22ADDCIdle2|r"
"3427285-1-14";"EMOTE: |c22ADDCFlirt|r"
"3427285-1-15";"EMOTE: |c22ADDCRubhands|r"
"3427285-1-16";"EMOTE: |c22ADDCIdle2|r"
"3427285-1-17";"EMOTE:  |c22ADDCThreaten|r"
"3427285-1-18";"EMOTE: |c22ADDCCheer|r"
"3427285-1-19";"EMOTE: |c22ADDCApprove|r"
"3427285-1-21";"EMOTE:  |c22ADDCIdle2|r"
"3427285-1-22";"IDLE: |c22ADDCidle2"
"3427285-1-23";"IDLE: |c22ADDCidle2"
"3427285-1-24";"WALK"
"3427285-1-26";"WALK"
"3427285-1-27";"WALK"
"3427285-1-28";"WALK"
"3427285-1-31";"WALK"
"3427285-1-33";"WALK"
"3427285-1-34";"WALK"
"3427285-1-35";"WALK"
"3427285-1-36";"Walk"
"3427285-1-37";"WALK"
"3427285-1-41";"WALK"
"3427285-1-42";"WALK"
"3427285-2-3";"EMOTE: |c22ADDCCheer|r"
