"Location";"Source"
"224768149-0-1";"Blocking"
"224768149-0-2";"Exploiting"
"224768149-0-3";"Interrupting"
"224768149-0-4";"Area Attacks"
"224768149-0-5";"Spice is Active"
"224768149-0-6";"Lava Ball"
"224768149-0-7";"Scorched Earth"
"224768149-0-8";"Pull of the Underworld"
"224768149-0-9";"Remove Bolt"
"224768149-0-10";"Reward Land"
"224768149-0-13";"Area Attacks"
"224768149-0-14";"Remove Boulder"
"224768149-0-16";"Celestial Shield"
"224768149-0-17";"Break Cocoon"
"224768149-0-18";"Crowd Controlled"
"224768149-0-19";"Rooted"
"224768149-0-20";"Magicka Curse"
"224768149-0-21";"Chill of the Grave"
"224768149-0-22";"Inhibitor Fixate"
"224768149-0-23";"Spiderling Warning"
"224768149-0-24";"Nature's Preservation"
"224768149-0-25";"Tenderizer Trgt"
"224768149-0-26";"Totemic Shield"
"224768149-0-27";"Flesh Atronach's Rage"
"224768149-0-28";"Round 1 Begin"
"224768149-0-29";"Round 2 Begin"
"224768149-0-30";"Round 3 Begin"
"224768149-0-31";"Round 4 Begin"
"224768149-0-32";"Round 5 Begin"
"224768149-0-33";"Round Final Begin"
"224768149-0-34";"Spectral Charge 1"
"224768149-0-35";"Area Attacks"
"224768149-0-36";"Tenderizer Ally"
"224768149-0-37";"ME2 Boss Enrage Start"
"224768149-0-38";"ME2 Boss Enrage Start"
"224768149-0-39";"ME2 Boss Enrage Start"
"224768149-0-40";"Spectral Charge 2"
"224768149-0-41";"Area Attacks"
"224768149-0-42";"Argonian Minder Shield"
"224768149-0-43";"Necro Summoning"
"224768149-0-44";"Unstable Void"
"224768149-0-47";"Afflicted with Volatile Poison"
"224768149-0-48";"Void Explosion"
"224768149-0-49";"Conversion"
"224768149-0-50";"Shatter Armor"
"224768149-0-51";"Dark Blessing"
"224768149-0-52";"Thunderous Smash"
"224768149-0-53";"Thunderous Smash"
"224768149-0-54";"Thunderous Smash"
"224768149-0-55";"Swamp Spice"
"224768149-0-56";"Revealed"
"224768149-0-57";"Moon's Blessing"
"224768149-0-58";"Banish"
"224768149-0-59";"Shadow Sense Charged"
"224768149-0-60";"Empowered Tree-Minder Totem"
"224768149-0-61";"Devour"
"224768149-0-62";"Bog Rush"
"224768149-0-69";"Shout of Desolation"
"224768149-0-70";"Blood Sacrifice"
"224768149-0-71";"Death Grip"
"224768149-0-72";"Death Grip"
"224768149-0-73";"Maim"
"224768149-0-74";"Defile"
"224768149-0-75";"Stoned Ally"
"224768149-0-76";"Terror Tremor"
"224768149-0-77";"Frozen Shard"
"224768149-0-78";"Decaying Infection"
"224768149-0-79";"Wilting Infection"
"224768149-0-80";"Decaying Infection"
"224768149-0-81";"Pulverizing Pummel"
"224768149-0-82";"Pulverizing Pummel"
"224768149-0-83";"Alchemical Rejuvenation"
"224768149-0-84";"Alchemical Recovery"
"224768149-0-85";"Alchemical Invigoration"
"224768149-0-86";"Inferno's Hold"
"224768149-0-87";"Inferno's Hold"
"224768149-0-88";"Dragon's Fury"
"224768149-0-89";"Pestilent Breath"
"224768149-0-90";"Winter's Purge"
"224768149-0-91";"Shalk Relic Active"
"224768149-0-92";"Lurcher Relic Active"
"224768149-0-93";"Serpent Relic Active"
"224768149-0-94";"Wamasu Relic Active"
"224768149-0-95";"Mammoth Relic Active"
"224768149-0-96";"Voltaic Overload"
"224768149-0-97";"Voltaic Overload"
"224768149-0-98";"Hoarfrost"
"224768149-0-99";"Roaring Flare"
"224768149-0-100";"Shadow World"
"224768149-0-101";"Shadow World"
"224768149-0-102";"Crushing Darkness"
"224768149-0-103";"Razorthorn"
"224768149-0-104";"Dark Detonation"
"224768149-0-105";"Nocturnal Creeper"
"224768149-0-106";"Hunting Party"
"224768149-0-107";"Proximity Jolt"
"224768149-0-108";"Indrik Hunt"
"224768149-0-109";"Terror Tremor"
"224768149-0-110";"Electric Water"
"224768149-0-111";"Toxic Flora"
"224768149-0-112";"Wyress Aura"
"224768149-0-113";"Cyclone"
"224768149-0-114";"Bola Ball"
"224768149-0-115";"Extermination Protocol"
"224768149-0-116";"Discharge Energy"
"224768149-0-117";"Glacial Prison"
"224768149-0-118";"Crushing Bubble"
"224768149-0-119";"Crushing Bubble"
"224768149-0-121";"Strangled"
"224768149-0-122";"Root"
"224768149-0-123";"Bubble"
"224768149-0-124";"Pounce"
"224768149-0-126";"Fire Blast"
"224768149-0-127";"Crushing Bubble"
"224768149-0-130";"Blocking"
"224768149-0-140";"Decrepify"
"224768149-0-141";"Dark Orb"
"224768149-0-142";"Frenzied Pummeling"
"224768149-0-143";"Searing Ray Trap"
"224768149-0-144";"Petrification"
"224768149-0-145";"Ignite"
"224768149-0-146";"Consume Hemo Helot"
"224768149-0-147";"Geysers"
"224768149-0-148";"Hemo Helot"
"224768149-0-149";"Channeling The Storm"
"224768149-0-150";"Smoldering Kiln"
"224768149-0-151";"Ring of Blades"
"224768149-0-152";"Shock Emitter"
"224768149-0-153";"Sickle"
"224768149-0-154";"Retrieve Blessing"
"224768149-0-155";"Noxious Sludge"
"224768149-0-156";"Unstable Metamorphosis"
"224768149-0-157";"Interrupt Opalescent Impale"
"224768149-0-158";"Captured Ally"
"224768149-0-159";"Purgator's Guardian Stone"
"224768149-0-160";"Undertaker's Guardian Stone"
"224768149-0-161";"Grim Warden's Guardian Stone"
"224768149-0-163";"Bulwark"
"224768149-0-164";"Harrowing Haunters"
"224768149-0-165";"Soul Bomb"
"224768149-0-166";"Soul Bomb"
"224768149-0-167";"Devitalized"
"224768149-0-168";"Rattled"
"224768149-0-169";"Seethe"
"224768149-0-170";"Rapid Deluge"
"224768149-0-171";"Soul Rip"
"224768149-0-172";"Fear"
"224768149-0-173";"Soul Rip"
"224768149-0-174";"Weakening Blessing"
"224768149-0-175";"Exhaustion"
"224768149-0-176";"Dodge"
"224768149-0-177";"Blocking"
"224768149-0-178";"Interrupt"
"224768149-0-182";"Fate Sealer"
"224768149-0-183";"Lucent Citadel"
"224768149-0-184";"Lucent Citadel"
"224768149-0-185";"Arcane Knot Vulnerability"
