"Location";"Source"
"71931413-0-1";"Group Random Battleground"
"71931413-0-2";"Group Random Battleground"
"71931413-0-61";"Random Veteran Dungeon"
"71931413-0-62";"Random Normal Dungeon"
"71931413-0-67";"Solo Random Battleground"
"71931413-0-68";"Solo Random Battleground"
"71931413-0-80";"Ranked Competitive"
"71931413-0-81";"Unranked Casual"
"71931413-0-82";"Group Chaos Ball PVP Weekend"
"71931413-0-83";"Group Crazy King PVP Weekend"
"71931413-0-84";"Group Relic PVP Weekend"
"71931413-0-85";"Group Deathmatch PVP Weekend"
"71931413-0-86";"Group Domination PVP Weekend"
"71931413-0-87";"Solo Relic PVP Weekend"
"71931413-0-88";"Solo Chaos Ball PVP Weekend"
"71931413-0-89";"Solo Crazy King PVP Weekend"
"71931413-0-90";"Solo Deathmatch PVP Weekend"
"71931413-0-91";"Solo Domination PVP Weekend"
"71931413-0-92";"Group Chaos Ball PVP Weekend"
"71931413-0-93";"Group Crazy King PVP Weekend"
"71931413-0-94";"Group Relic PVP Weekend"
"71931413-0-95";"Group Deathmatch PVP Weekend"
"71931413-0-96";"Group Domination PVP Weekend"
"71931413-0-97";"Solo Chaos Ball PVP Weekend"
"71931413-0-98";"Solo Crazy King PVP Weekend"
"71931413-0-99";"Solo Relic PVP Weekend"
"71931413-0-100";"Solo Deathmatch PVP Weekend"
"71931413-0-101";"Solo Domination PVP Weekend"
"71931413-0-102";"Cyrodiil"
"71931413-0-103";"Cyrodiil Below Lvl 50"
"71931413-0-104";"Imperial City"
"71931413-0-105";"Imperial City No CP"
"71931413-0-106";"Veteran Trials"
"71931413-0-107";"Normal Trials"
"71931413-0-108";"Veteran Arenas"
"71931413-0-109";"Normal Arenas"
"71931413-0-110";"World Bosses"
"71931413-0-111";"Questing"
"71931413-0-112";"World Events"
"71931413-0-113";"Exploration"
"71931413-0-114";"Delves"
"71931413-0-115";"Fishing"
"71931413-0-116";"Infinite Archive"
"71931413-0-117";"Cyrodiil No CP"
