"Location";"Source"
"19398485-0-10";"Portal to the Guildhall"
"19398485-0-11";"Portal to Coldharbour"
"19398485-0-12";"Portal to the Harborage"
"19398485-0-15";"Door"
"19398485-0-20";"Binding Stone"
"19398485-0-38";"Slave's Diary"
"19398485-0-53";"Trap Door"
"19398485-0-58";"Mead"
"19398485-0-59";"Mead"
"19398485-0-61";"tankard"
"19398485-0-62";"Columbine"
"19398485-0-80";"The Whisperer's Song, Verse 1"
"19398485-0-81";"The Whisperer's Song, Verse 2"
"19398485-0-82";"The Whisperer's Song, Verse 3"
"19398485-0-85";"The Story's End"
"19398485-0-86";"Arrow"
"19398485-0-88";"Arrow"
"19398485-0-90";"Sparkle"
"19398485-0-95";"Stinkhorn"
"19398485-0-97";"Bugloss"
"19398485-0-101";"Iron Ore"
"19398485-0-136";"The Warrior"
"19398485-0-150";"The Ritual"
"19398485-0-151";"The Shadow"
"19398485-0-152";"The Mage"
"19398485-0-153";"The Lover"
"19398485-0-154";"The Steed"
"19398485-0-155";"The Lord"
"19398485-0-156";"The Atronach"
"19398485-0-157";"The Tower"
"19398485-0-158";"The Thief"
"19398485-0-159";"The Lady"
"19398485-0-160";"The Apprentice"
"19398485-0-175";"Portal to the Harborage"
"19398485-0-189";"FX Shop - Beams from Sky"
"19398485-0-190";"FX Shop - Fires"
"19398485-0-191";"FX Shop - Fire, Explosions"
"19398485-0-193";"FX Shop - PFX Barriers"
"19398485-0-209";"Crate"
"19398485-0-210";"Portal"
"19398485-0-217";"Q3735 Ash Mountain Steam Burst"
"19398485-0-221";"Shield Spirit"
"19398485-0-222";"Shield Spirit"
"19398485-0-223";"Shield Spirit"
"19398485-0-224";"Shield Spirit"
"19398485-0-233";"Tanzelwil"
"19398485-0-234";"Default Wayshrine"
"19398485-0-235";"Chest"
"19398485-0-242";"Q4201 Wraith Necro Circle"
"19398485-0-243";"Q4201 Wraith Necro Circle"
"19398485-0-244";"Door"
"19398485-0-245";"Bonfire"
"19398485-0-247";"dummy"
"19398485-0-248";"Supplies"
"19398485-0-249";"Supplies"
"19398485-0-250";"Supplies"
"19398485-0-251";"Supplies"
"19398485-0-252";"Uricantar's Journal"
"19398485-0-253";"Essanyon's Records"
"19398485-0-254";"Quaronaldil's Letter"
"19398485-0-260";"Journal of Priestess Aranwen"
"19398485-0-267";"Suspicious Backpack"
"19398485-0-269";"Mustn't Forget"
"19398485-0-271";"Supply Cache"
"19398485-0-272";"Cage"
"19398485-0-273";"Cage"
"19398485-0-274";"Cage"
"19398485-0-277";"Northern Heartlands Journal"
"19398485-0-281";"Portal to Coldharbour"
"19398485-0-291";"Door"
"19398485-0-293";"Black Vine Ruins"
"19398485-0-294";"Galmon's Note"
"19398485-0-295";"Roots of Silvenar"
"19398485-0-303";"Scout Report: Arx Corinium"
"19398485-0-306";"A Perfect Score"
"19398485-0-309";"Memo to Captain Doronil"
"19398485-0-310";"General Redoran's Dispatch"
"19398485-0-311";"The Year 2920, Vol. 21"
