"Location";"Source"
"72660740-0-1";"Deals <<1>> to enemies. Beneficial Signature and Affix scripts only apply to you."
"72660740-0-2";"Deals <<1>> to enemies. Beneficial Signature and Affix scripts only apply to you."
"72660740-0-3";"Deals <<1>> to enemies. Beneficial Signature and Affix scripts only apply to you."
"72660740-0-4";"Deals <<1>> to enemies and taunts the initial target to attack you for <<2>>. Now requires a target to cast and beneficial Signature and Affix scripts only apply to you."
"72660740-0-5";"Deals <<1>> to enemies and knocks them back <<2>> and stuns them for <<3>>. Beneficial Signature and Affix scripts only apply to you."
"72660740-0-6";"Deals <<1>> to enemies and fears them for <<2>>. Beneficial Signature and Affix scripts only apply to you."
"72660740-0-7";"Heals you and your allies for <<1>> Health. Beneficial Signature and Affix scripts apply to you and your allies."
"72660740-0-8";"Grants you and your allies a damage shield that absorbs <<1>> damage for <<2>>. Beneficial Signature and Affix scripts apply to you and your allies."
"72660740-0-9";"Deals <<1>> over <<2>> to enemies."
"72660740-0-10";"Heals you for <<1>> of the damage done."
"72660740-0-11";"Immobilizes enemies for <<1>>."
"72660740-0-12";"Grants an effect based on your class."
"72660740-0-13";"Heals for <<1>> Health over <<2>>."
"72660740-0-14";"Restores <<1>> Stamina over <<2>>."
"72660740-0-15";"Removes and grants immunity to snares and immobilizations for <<1>>."
"72660740-0-16";"Deflects the next direct damage attack made against you within <<1>>. This can occur once every <<2>>."
"72660740-0-17";"Grants you the bonus of the <<1>> passive ability."
"72660740-0-18";"Grants <<1>> for <<2>>, increasing Movement Speed by <<3>>."
"72660740-0-19";"Grants <<1>> for <<2>>, increasing healing received and damage shield strength by <<3>>."
"72660740-0-20";"Grants <<1>> for <<2>>, increasing damage done by <<3>>."
"72660740-0-21";"Grants <<1>> for <<2>>, increasing Critical Damage by <<3>>."
"72660740-0-22";"Afflicts enemies with <<1>> for <<2>>, reducing damage done by <<3>>."
"72660740-0-23";"Afflicts enemies with <<1>> for <<2>>, reducing Max Health by <<3>>."
"72660740-0-24";"Afflicts enemies with <<1>> for <<2>>, reducing Physical and Spell Resistance by <<3>>."
"72660740-0-25";"Interrupts enemies that are casting."
"72660740-0-26";"Deals <<1>>."
"72660740-0-27";"Taunts enemies to attack you for <<1>>."
"72660740-0-28";"Deals <<1>> to enemies."
"72660740-0-29";"Deals <<1>> to enemies."
"72660740-0-30";"Deals <<1>> to enemies."
"72660740-0-31";"Deals <<1>> to enemies."
"72660740-0-32";"Afflicts enemies with <<1>> Healing Absorption for <<2>>."
"72660740-0-33";"Knocks enemies back <<1>>."
"72660740-0-34";"Stuns enemies for <<1>>."
"72660740-0-35";"Removes up to |cffffff3|r enemy area effect abilities."
"72660740-0-36";"Deals <<1>> over <<2>> to enemies."
"72660740-0-37";"Create a field of distortion under the first enemy hit for <<1>>, reducing the Movement Speed of enemies inside by <<2>>."
"72660740-0-38";"Immobilizes enemies for <<1>>."
"72660740-0-39";"Afflicts enemies with <<1>>, <<2>>, and <<3>>."
"72660740-0-40";"Grants an effect based on your class if an enemy was hit."
"72660740-0-41";"If an enemy was hit, grants you a damage shield that absorbs <<1>> damage for <<2>>. Each additional enemy hit increases the shield's strength by |cffffff20|r%."
"72660740-0-42";"Restores <<1>> Magicka to you per enemy hit."
"72660740-0-43";"Sets enemies Off Balance for <<1>>."
"72660740-0-44";"If an enemy was hit, grants you <<1>> and <<2>> for <<3>>, increasing Weapon and Spell Damage by <<4>>."
"72660740-0-45";"Afflicts enemies with <<1>> for <<2>>, reducing Weapon and Spell Damage by <<3>>."
"72660740-0-46";"Afflicts enemies with <<1>> for <<2>>, reducing Critical Damage by <<3>>."
"72660740-0-47";"Afflicts enemies with <<1>> for <<2>>, healing attackers for <<3>> Health every <<4>>."
"72660740-0-48";"Afflicts enemies with <<1>>, which reduces healing received and damage shield strength by <<2>> for <<3>>."
"72660740-0-49";"Afflicts enemies with <<1>> for <<2>>, increasing their Critical Damage taken by <<3>>."
"72660740-0-50";"Afflicts enemies with <<1>> for <<2>>, restoring <<3>> Magicka to attackers every <<4>>."
"72660740-0-52";"Deals <<1>> to enemies. Beneficial Signature and Affix scripts only apply to you."
"72660740-0-53";"Deals <<1>> to enemies. Beneficial Signature and Affix scripts only apply to you."
"72660740-0-54";"Deals <<1>> to enemies and immobilizes them for <<2>>. Beneficial Signature and Affix scripts only apply to you."
"72660740-0-55";"Deals <<1>> to enemies and taunts one of them to attack you for <<2>>. Beneficial Signature and Affix scripts only apply to you."
"72660740-0-56";"Heals you and your allies for <<1>> Health. Beneficial Signature and Affix scripts apply to you and your allies."
"72660740-0-57";"Deals <<1>> to enemies. Beneficial Signature and Affix scripts only apply to you."
"72660740-0-58";"Deals <<1>> to enemies. Beneficial Signature and Affix scripts only apply to you."
"72660740-0-59";"Deals <<1>> over <<2>> to enemies."
