"Location";"Source"
"247756773-0-1";"Assistant Acquisition"
"247756773-0-2";"Help Wanted!"
"247756773-0-3";"A New Ally Arrives!"
"247756773-0-4";"Sworn to Carry Your Burdens"
"247756773-0-5";"A New Chapter Dawns!"
"247756773-0-6";"Your Next Chapter"
"247756773-0-7";"Sunrise on Story"
"247756773-0-8";"Story Seeker"
"247756773-0-9";"Classy Actions"
"247756773-0-10";"Confident and Classy"
"247756773-0-11";"On Campaign for Class"
"247756773-0-12";"Class is in Session"
"247756773-0-13";"Fashionably Engaged"
"247756773-0-14";"In Pursuit of Fashion"
"247756773-0-15";"Fashionable Fad"
"247756773-0-16";"Glam and Glory"
"247756773-0-17";"Catch that Crate!"
"247756773-0-18";"Venerate the Crate"
"247756773-0-19";"Straight to the Crate"
"247756773-0-20";"Crate and Luxuriate"
"247756773-0-21";"Currency Honoree"
"247756773-0-22";"Keeper of Currency"
"247756773-0-23";"Currency Catcher"
"247756773-0-24";"For Coin and Country"
"247756773-0-25";"Custom Deeds, Derring Do!"
"247756773-0-26";"Customization Elation"
"247756773-0-27";"Do it Different"
"247756773-0-28";"Recall, Gather, Action!"
"247756773-0-29";"Dive into Dungeons"
"247756773-0-30";"Undaunted Forever"
"247756773-0-31";"We Are Undaunted"
"247756773-0-32";"Dungeons, Delves, and Dives"
"247756773-0-33";"Decorate Your Space"
"247756773-0-34";"Transform Your Abode"
"247756773-0-35";"Furnishing Fun"
"247756773-0-36";"Favorite Furnishings"
"247756773-0-37";"Home and Hearth"
"247756773-0-38";"Homesteading"
"247756773-0-39";"Homeward Bound"
"247756773-0-40";"Home Is Where the Hearth Is"
"247756773-0-41";"Mix and Match Motifs"
"247756773-0-42";"Motif Madness"
"247756773-0-43";"Motif Chief"
"247756773-0-44";"Motif Motivated"
"247756773-0-45";"Get Ready to Ride!"
"247756773-0-46";"Resplendent Ride"
"247756773-0-47";"Count that Mount"
"247756773-0-48";"Mount Up and Ride!"
"247756773-0-49";"Outfit, in Style"
"247756773-0-50";"Outfitters Delight"
"247756773-0-51";"Tamriel Outfitters"
"247756773-0-52";"Outfits Out and About"
"247756773-0-53";"Personable Personality"
"247756773-0-54";"Personality Quirks"
"247756773-0-55";"Personality Pick Up"
"247756773-0-56";"Personality Proficiency"
"247756773-0-57";"A Whole New You"
"247756773-0-58";"Peek that Polymorph"
"247756773-0-59";"Project: Polymorph"
"247756773-0-60";"Polymorph for Fun and Profit"
"247756773-0-61";"Skill, Styled"
"247756773-0-62";"Time for a Style"
"247756773-0-63";"Skill Style Source"
"247756773-0-64";"Sensational Skill Style"
"247756773-0-65";"Substitute Skin"
"247756773-0-66";"Skin to Win"
"247756773-0-67";"Skinsational"
"247756773-0-68";"The Skin You're In"
"247756773-0-69";"Deadly Serious"
"247756773-0-70";"To Arms!"
"247756773-0-71";"Fashionably Deadly"
"247756773-0-72";"The Way of Weapons"
"247756773-0-73";"New Lands, New Lore"
"247756773-0-74";"Zone Milestone"
"247756773-0-75";"Zone in to Win"
"247756773-0-76";"Zone Before Its Gone"
"247756773-0-77";"Venture Forth"
"247756773-0-78";"Hero's Odyssey"
"247756773-0-79";"Welcome to Golden Pursuits"
"247756773-0-80";"Frosty Fun"
"247756773-0-81";"New Year, New Adventures"
"247756773-0-82";"REPLACE THIS TEXT"
"247756773-0-83";"Cyrodiil Conquest"
"247756773-0-84";"Digging Up the Past"
"247756773-0-85";"Excavation Is Your Vocation"
"247756773-0-86";"Antiquarian Illumination"
"247756773-0-87";"Antiquity Scramble"
"247756773-0-88";"Return to Tamriel"
"247756773-0-89";"A Bit of Crafty Business"
"247756773-0-90";"Artisanal Enterprise"
"247756773-0-91";"Draft and Craft"
"247756773-0-92";"Craft and Conquer"
"247756773-0-93";"Dungeon Descent"
"247756773-0-94";"Dungeon Divine"
"247756773-0-95";"Deep Dive Dungeons"
"247756773-0-96";"Dungeon Dash"
"247756773-0-97";"All the Comforts of Home"
"247756773-0-98";"House Beautiful"
"247756773-0-99";"Hearty Home and Hearth"
"247756773-0-100";"Make Haste for Housing"
"247756773-0-101";"Boundless Knowledge, Boundless Battle!"
"247756773-0-102";"Up Against the Infinite Archive"
"247756773-0-103";"Into the Infinite Archive"
"247756773-0-104";"Infinite Archive Intensity"
"247756773-0-105";"Steal, Flee, Profit!"
"247756773-0-106";"Thieves in the Night"
"247756773-0-107";"A Den of Thieves"
"247756773-0-108";"Theft for Fun and Profit"
"247756773-0-109";"We Know"
"247756773-0-110";"Hail Sithis"
"247756773-0-111";"Whispers in the Void"
"247756773-0-112";"The Void Calls"
"247756773-0-113";"Engage and Explore!"
"247756773-0-114";"Out and About"
"247756773-0-115";"Exploration Expedition"
"247756773-0-116";"Beyond the Furthest Horizon"
"247756773-0-117";"Battleground Bash"
"247756773-0-118";"Cry Havoc: Battlegrounds"
"247756773-0-119";"Battlegrounds and Big Rewards"
"247756773-0-120";"Beat Em' Up Battlegrounds"
"247756773-0-121";"PvP Punchout"
"247756773-0-122";"Cry Havoc: PvP"
"247756773-0-123";"Push on PvP"
"247756773-0-124";"Time to PvP!"
"247756773-0-125";"Battle Honors in Cyrodiil"
"247756773-0-126";"Three Banners Battle"
"247756773-0-127";"Cyrodiil Scramble"
"247756773-0-128";"Cry Havoc: Cyrodiil"
"247756773-0-129";"Imperial City Clash"
"247756773-0-130";"Skirmish in the City"
"247756773-0-131";"Cry Havoc: Imperial City"
"247756773-0-132";"The Battle for Imperial City"
"247756773-0-133";"Quick, Get Questing!"
"247756773-0-134";"Quest for the Best"
"247756773-0-135";"A Test of Questing"
"247756773-0-136";"Go Quest, Adventurer, Go Quest!"
"247756773-0-137";"Scribing Scramble"
"247756773-0-138";"To the Scholarium!"
"247756773-0-139";"Sorcerous Scribing"
"247756773-0-140";"Scribing, Scribbling, and Sorcery"
"247756773-0-141";"With Regards to Cards"
"247756773-0-142";"Timely Tales of Tribute"
"247756773-0-143";"Tribute, Patrons, and Prizes"
"247756773-0-144";"Trials and Tribulations"
"247756773-0-145";"A Champion's Trial"
"247756773-0-146";"Trials of the Second Era"
"247756773-0-147";"Trials in Time"
"247756773-0-148";"Darkness Rises"
"247756773-0-149";"Against the Wave"
"247756773-0-150";"Hold the Line"
"247756773-0-151";"Bring Em' On!"
"247756773-0-152";"Amazing Anniversary"
"247756773-0-153";"Commemorate the Date!"
"247756773-0-154";"Join the Anniversary Jubilee"
"247756773-0-155";"Anniversary Adventures!"
"247756773-0-156";"Black Fredas Rises"
"247756773-0-157";"Beware Black Fredas"
"247756773-0-158";"Black Fredas, What a Savings"
"247756773-0-159";"Black Fredas Looms"
"247756773-0-160";"Dance Till You Drop"
"247756773-0-161";"Dancing Day Delight"
"247756773-0-162";"Dance All Day"
"247756773-0-163";"Dip in For Dancing Day"
"247756773-0-164";"Harvest's Hope"
"247756773-0-165";"Fall into Fun"
"247756773-0-166";"Hearthfire Colors All Around"
"247756773-0-167";"Autumn in Tamriel"
"247756773-0-168";"Hasten to Heart's Day"
"247756773-0-169";"Love at Heart's Day"
"247756773-0-170";"Heart's Day Dawns"
"247756773-0-171";"Love Calls From Tamriel"
"247756773-0-172";"Jester's Fest Frivolity"
"247756773-0-173";"Madcap Jester's Fest Merrymaking"
"247756773-0-174";"Jest at the Fest"
"247756773-0-175";"Jester's Fest Jollies"
"247756773-0-176";"New Life Merrymaking"
"247756773-0-177";"New Life, New Loot!"
"247756773-0-178";"Celebrate New Life Festival!"
"247756773-0-179";"Fest with the Best at New Life"
"247756773-0-180";"A New Year Dawns"
"247756773-0-181";"Turn the Page in Tamriel"
"247756773-0-182";"Morning Star Rises"
"247756773-0-183";"New Year, New Adventures"
"247756773-0-184";"Spring Renewal"
"247756773-0-185";"Boundless Blossoms"
"247756773-0-186";"Spring in Tamriel"
"247756773-0-187";"First Seed Springs Eternal"
"247756773-0-188";"Summer Shenanigans"
"247756773-0-189";"Summer Sizzle"
"247756773-0-190";"Midyear Celebrations!"
"247756773-0-191";"Summer in Tamriel"
"247756773-0-192";"Whitestrake's Mayhem Rises"
"247756773-0-193";"Mayhem on the Battlefield"
"247756773-0-194";"Scramble for Whitestrake's Mayhem"
"247756773-0-195";"Mayhem All Day"
"247756773-0-196";"Frosty Fun"
"247756773-0-197";"Evening Star Rises"
"247756773-0-198";"Snowy Celebration"
"247756773-0-199";"Winter in Tamriel"
"247756773-0-200";"Haunting Happenings"
"247756773-0-201";"Eerie Delights, Spooky Nights"
"247756773-0-202";"Hour of the Witch"
"247756773-0-203";"Celebrate Witches Festival!"
"247756773-0-204";"Zany Zenithar Zeal"
"247756773-0-205";"Zenithar's Boon"
"247756773-0-206";"Celebrate Zeal of Zenithar!"
"247756773-0-207";"Tons of Tasks at Zeal of Zenithar"
"247756773-0-208";"Card Table Cavalcade"
