"Location";"Source"
"211640654-0-1";"Handsome, strong, and swift, the palomino is favored by couriers and sportsmen."
"211640654-0-2";"A hardy, well-rounded, and dependable beast."
"211640654-0-3";"Favored by farmers and traders, this muscular horse is strong and patient."
"211640654-0-4";"This energetic mount is well-liked by battlefield scouts."
"211640654-0-5";"A luxurious black steed, often considered a point of pride and distinction by Tamrielic jockeys, cavalry, and couriers."
"211640654-0-6";"Impetuous and fierce, this all-purpose Imperial steed yields only to a capable master."
"211640654-0-7";"A frisky little crustacean pal, at home in the water or out of it."
"211640654-0-8";"A loyal steam-powered Dwarven Spider, fueled by magicka from a soul gem that will last for eras."
"211640654-0-9";"A favorite household pet in Morrowind, the Pony Guar is a glutton for affection."
"211640654-0-10";"The caramel scrib crony is a quiet companion, devoted and easily housebroken."
"211640654-0-11";"The imgakin monkey pet is lively and cheerful, even in the grimmest of dungeons."
"211640654-0-12";"The hunting dog of the Nords of Skyrim, known to face down sabre cats for their masters."
"211640654-0-13";"A perky crab buddy whose rust-colored shell covers a cheerful, inquisitive demeanor."
"211640654-0-14";"This cross between a domestic pig and a Skyrim boar is as loyal as it is adorable."
"211640654-0-15";"This lambent little larva loves crawling alongside valorous adventurers!"
"211640654-0-16";"An ice wraith from the slopes of the highest mountain in Tamriel."
"211640654-0-17";"A Dwarven Sphere of the long-lost Dwemer."
"211640654-0-18";"The robust Green Narsis is the standard mount and dray-beast of central Morrowind."
"211640654-0-19";"A crossbreed of banded and wild guar, as fearsome as it is intelligent and difficult to control."
"211640654-0-20";"A breed of guar bred for cavalry use, able to carry an armored warrior into battle."
"211640654-0-21";"A sturdy, multi-purpose guar, at home anywhere from swamps to the ashlands."
"211640654-0-22";"A mount bred for bearing an armed warrior while slinking through the steamy jungles of Pellitine."
"211640654-0-23";"A strong yet nimble mount, bred for hunting in the Tenmar forest."
"211640654-0-24";"A mount said to have been bred by Baandari Pedlars for ease in hastily leaving town after dark."
"211640654-0-25";"These fierce and powerful mounts hail from the broad savannahs of Anequina."
"211640654-0-26";"Though unwilling to fight, this Daedric minion will follow you loyally—for now."
"211640654-0-27";"This busy little buddy is sometimes mistaken for an imgakin monkey."
"211640654-0-28";"A reptilian pal from Morrowind, where they're known for quickness, devotion, and a mildly offensive odor."
"211640654-0-29";"The Bravil Retriever loves the water and is a favorite hunter's companion from Anvil to Gideon."
"211640654-0-30";"Some scholars believe Argonians are descended—or were uplifted—from these tree-dwelling swamp lizards. True or not, they make great pets, affectionate and low-maintenance."
"211640654-0-31";"A foul-smelling Daedric minion, who will follow you loyally, though it won't fight for you."
"211640654-0-32";"Descended from royal hunting dogs, Windhelm Wolfhounds are known as steadfast companions."
"211640654-0-33";"This green-eyed feline is a distant relative of the Alfiq Khajiit."
"211640654-0-34";"This guise causes the user to take on the appearance of a living skeleton."
"211640654-0-35";"A semi-domesticated version of the wild senche-tiger, this distant relative of the Khajiit has been bred for size and manageability."
"211640654-0-37";"Often accompanying ships as they leave port, each blue-purple iridescent Dovah-Fly chooses a person to follow. Each night, the whirr of its gently flitting wings pull its chosen one to slumber, and at sunrise it lightly lands on its ""pet"" to wake them up."
"211640654-0-38";"This heavy leather smith's apron and gauntlets denotes a master of the forge."
"211640654-0-39";"A high-end chef's outfit that indicates the wearer is a provisioner supreme."
"211640654-0-40";"This jovial jester garb, including mask and bell-cap, could even make a zombie smile."
"211640654-0-41";"Many a Vvardenfell youngster growing up in the swamps of West Gash or the Bitter Coast remembers spending happy hours playing ""dodge-dovah"" with these hovering bug-buddies! If hand-raised from larval form, they can become devoted companion animals."
"211640654-0-42";"Granted via the Witches Fest."
"211640654-0-43";"This scurrying vermin from Oblivion would be lost in the vastness of Nirn without a loyal companion and guide. Even a Daedric rodent needs a friend."
"211640654-0-44";"When a member of the Elder Council must go to war, he or she dons the traditional armor of the Imperial Chancellor."
"211640654-0-46";"When rounding up criminal scum or raiding hives of heresy in the dark of night, the Temple's Ordinators don this night-dark armor."
"211640654-0-47";"All hail <<player{his/her}>> Imperial Majesty, Emperor of Cyrodiil!"
"211640654-0-48";"This guise enables its wearer to assume the grim aspect of a Dark Seducer."
"211640654-0-49";"The wearer of this guise looks exactly like one of Sheogorath's dreaded Golden Saints."
"211640654-0-50";"One can sneer at lesser mortals when wearing this exact replica of the regalia of the King of Worms."
"211640654-0-51";"This guise makes the wearer appear to have withered flesh beneath ancient Nord armor—perfect for lurking in tombs."
"211640654-0-52";"Plate and chainmail armor with red accents, topped by an armet helm with open visor, as worn by the Breton Knights of the Flame."
"211640654-0-53";"Full plate armor with blue-black accents, topped by an armet helm with open visor, as worn by the Lion Guard of the Covenant."
"211640654-0-54";"Plate and scale mail armor of whitened steel with golden accents, with a heavy close-helm, as seen on the Lion Guard Elite."
"211640654-0-55";"A rare, highly sought cross between a midnight steed and a Skyrim ice-horse."
"211640654-0-56";"Elegant and intelligent, this breed of horse is a favorite among the nobles of Cyrodiil."
"211640654-0-57";"Staunch and vigorous, this patterned war-horse is known for its courage and tenacity."
"211640654-0-58";"These chargers are descended from the great gray war-horses of the Ra Gada."
