"Location";"Source"
"70328405-0-1";"Stealthy Rogues Pack"
"70328405-0-2";"Armored Knights Pack"
"70328405-0-3";"Woodland Scouts Pack"
"70328405-0-4";"Tribal Shamans Pack"
"70328405-0-5";"Digital Imperial Edition Upgrade"
"70328405-0-7";"Adventurer Pack"
"70328405-0-12";"Ordinator Armor Pack"
"70328405-0-13";"Imperial Battlemage Pack"
"70328405-0-14";"Imperial Officer Pack"
"70328405-0-15";"Crown Crafting Motifs Pack: Covenant Races"
"70328405-0-16";"Crown Crafting Motifs Pack: Dominion Races"
"70328405-0-17";"Crown Crafting Motifs Pack: Pact Races"
"70328405-0-18";"Crown Crafting Motifs Pack: Rare Styles"
"70328405-0-19";"Crown Crafting Motifs: Dwemer"
"70328405-0-20";"Crown Crafting Motifs: Imperial"
"70328405-0-21";"Crown Crafting Motifs: Primal"
"70328405-0-22";"Crown Crafting Motifs: Barbaric"
"70328405-0-23";"Crown Crafting Motifs: Ancient Elf"
"70328405-0-24";"Crown Crafting Motifs: Daedric"
"70328405-0-25";"Soul-Shriven Costume Pack"
"70328405-0-26";"Crown Crafting Motif: Yokudan"
"70328405-0-27";"Crown Crafting Motifs: Akaviri"
"70328405-0-28";"Crown Crafting Motifs: Glass"
"70328405-0-29";"Winter Scouts Pack"
"70328405-0-30";"Akaviri Assassin Pack"
"70328405-0-31";"Ashlander Pack"
"70328405-0-32";"Nedic Armor Pack"
"70328405-0-33";"Mages Guild Pack"
"70328405-0-34";"Fighters Guild Pack"
"70328405-0-35";"Three Heroes Pack"
"70328405-0-37";"Crown Crafting Motifs: Xivkyn"
"70328405-0-38";"Crown Crafting Motifs: Mercenary"
"70328405-0-39";"Crown Lesson Bundle: Riding"
"70328405-0-40";"Starter Pack"
"70328405-0-41";"Imperial City"
"70328405-0-42";"Orsinium"
"70328405-0-43";"Guilds and Glory: The 4-DLC Mega-Pack"
"70328405-0-44";"Orsinium Collector's Bundle"
"70328405-0-45";"Crown Supply Kit: Giant-Sized"
"70328405-0-46";"Crown Supply Kit"
"70328405-0-47";"Winterborn Reach Costume Pack"
"70328405-0-48";"Dro-m'Athra Costume Pack"
"70328405-0-49";"Crown Crafting Motifs: Abah's Watch"
"70328405-0-50";"Pirate Costume Pack"
"70328405-0-51";"Imperial City Collector's Bundle"
"70328405-0-52";"|cFFD700Black Fredas Special!|r"
"70328405-0-53";"Thieves Guild"
"70328405-0-54";"Crown Crafting Motifs: Ancient Orc"
"70328405-0-55";"Crown Crafting Motifs: Malacath Cult"
"70328405-0-56";"Crown Crafting Motifs: Trinimac Cult"
"70328405-0-57";"Crown Crafting Motifs: Outlaw"
"70328405-0-58";"Crown Crafting Motifs: Morag Tong"
"70328405-0-59";"Thieves Guild Collector's Bundle"
"70328405-0-60";"Gold Coast Pack"
"70328405-0-62";"Dark Brotherhood"
"70328405-0-63";"Crown Crafting Motifs: Dominion Style"
"70328405-0-64";"Crown Crafting Motifs: Pact Style"
"70328405-0-65";"Crown Crafting Motifs: Covenant Style"
"70328405-0-66";"Dark Brotherhood Collector's Bundle"
"70328405-0-68";"Winged Herald Markings"
"70328405-0-69";"Mystic Zyggazag Markings"
"70328405-0-71";"Chevron Slash Markings"
"70328405-0-72";"Square Spiral Markings"
"70328405-0-73";"Dark Moons Markings"
"70328405-0-74";"Lunar Lattice Markings"
"70328405-0-75";"Shadow Stripe Markings"
"70328405-0-76";"Crown Crafting Motifs: Thieves Guild"
"70328405-0-77";"Crown Crafting Motifs: Assassins League"
"70328405-0-78";"Crown Crafting Motifs: Grim Harlequin"
"70328405-0-79";"Shadows of the Hist"
"70328405-0-80";"Shadows of the Hist Collector's Bundle"
"70328405-0-81";"Cosmetic Pack: Hair Styles"
"70328405-0-82";"Personality Emotions Pack"
"70328405-0-83";"Name and Race Change"
"70328405-0-85";"Crown Crafting Motif: Minotaur"
"70328405-0-86";"Crown Crafting Motifs: Frostcaster"
"70328405-0-87";"Crown Crafting Motifs: Dro-m'Athra"
"70328405-0-88";"Crown Crafting Motifs: Dark Brotherhood"
"70328405-0-89";"|cFFD700Black Fredas Special!|r"
"70328405-0-90";"Aldmeri Dominion Tattoos"
"70328405-0-91";"Daggerfall Covenant Tattoos"
"70328405-0-92";"Ebonheart Pact Tattoos"
"70328405-0-93";"Cosmetic Pack: Adornments"
"70328405-0-94";"Jester's Festival Hat Pack"
"70328405-0-95";"Crown Crafting Motif: Celestial"
"70328405-0-96";"Crown Crafting Motif: Draugr"
"70328405-0-97";"Cosmetic Pack: Body Markings"
"70328405-0-98";"Cosmetic Pack: Face Markings"
"70328405-0-100";"Uricanbeg Antlers Tattoos"
"70328405-0-101";"Wyrd Root Tattoos"
"70328405-0-102";"Wild Vines Tattoos"
"70328405-0-103";"Imperial Household Mega-Pack"
"70328405-0-104";"Niben Valley Kitchen Pack"
