"Location";"Source"
"191379205-0-1";"Corner Build out Upgrade"
"191379205-0-2";"Heartier Guards"
"191379205-0-4";"Stronger Walls"
"191379205-0-5";"Stronger Doors"
"191379205-0-7";"Stronger Guards"
"191379205-0-8";"More Resistant Guards"
"191379205-0-12";"Enable Door Regeneration"
"191379205-0-13";"Increased Door Regeneration"
"191379205-0-14";"Enable Wall Regeneration"
"191379205-0-15";"Increased Wall Regeneration"
"191379205-0-16";"Increased Wall and Door Regen"
"191379205-0-21";"Longer Range on Ranged Guards"
"191379205-0-22";"Heavily Armored Guards"
"191379205-0-46";"Wall Siege Platform"
"191379205-0-47";"Upgrade Guard Abilities"
"191379205-0-51";"Upgrade Mage Abilities"
"191379205-0-52";"Upgrade Mender Abilities"
"191379205-0-53";"Upgrade Honor Guard Abilities"
"191379205-0-62";"Upgrade Archer Guard Abilities"
"191379205-0-63";"Higher Defensive Siege Cap"
"191379205-0-64";"Higher Defensive Siege Cap"
"191379205-0-65";"Higher Defensive Siege Cap"
"191379205-0-66";"Higher Defensive Siege Cap"
"191379205-0-67";"Higher Defensive Siege Cap"
"191379205-0-69";"Faster Resource Production"
"191379205-0-72";"Upgrade Guard Abilities"
"191379205-0-74";"Stronger Walls"
"191379205-0-75";"Enable Wall Regeneration"
"191379205-0-76";"Stronger Doors"
"191379205-0-77";"Door Regeneration"
"191379205-0-78";"Higher Defensive Siege Cap"
"191379205-0-79";"Higher Defensive Siege Cap"
