"Location";"Source"
"198758357-0-2";"JUST Apprehend Teleport"
"198758357-0-3";"Attack"
"198758357-0-37";"Tool - Range"
"198758357-0-38";"Tool - Spherical Range"
"198758357-0-39";"Chain Heal"
"198758357-0-40";"Chain Heal Jump2"
"198758357-0-41";"Chain Heal Jump1"
"198758357-0-54";"GM 10m AOE Death Touch"
"198758357-0-58";"GM 30m AOE Death Touch"
"198758357-0-87";"Shornhelm Uniform"
"198758357-0-99";"Take No Damage"
"198758357-0-197";"Voice of Dread"
"198758357-0-201";"Attack"
"198758357-0-207";"Burden"
"198758357-0-222";"Recover Magicka (Drink)"
"198758357-0-251";"Adrenaline Rush"
"198758357-0-253";"Adrenaline Rush"
"198758357-0-281";"Stamina Heal"
"198758357-0-283";"Remove Adrenaline Rush"
"198758357-0-297";"Burden"
"198758357-0-382";"Resolve"
"198758357-0-416";"stun roche"
"198758357-0-431";"Burden Resist"
"198758357-0-449";"Axe Swing"
"198758357-0-474";"GM Move"
"198758357-0-475";"GM Move"
"198758357-0-514";"Siege Fireball"
"198758357-0-617";"Generic Add Threat"
"198758357-0-621";"Fake stagger"
"198758357-0-725";"Death Counter"
"198758357-0-726";"Death Debuff"
"198758357-0-729";"Death Debuff"
"198758357-0-730";"Death Debuff"
"198758357-0-731";"Death Debuff"
"198758357-0-732";"Death Debuff"
"198758357-0-745";"Teleported"
"198758357-0-763";"Ranged Attack"
"198758357-0-764";"Ranged Attack CD"
"198758357-0-765";"Ranged Dummy"
"198758357-0-788";"DUN_VOM Disappearing Floor"
"198758357-0-822";"Ward"
"198758357-0-824";"Ward"
"198758357-0-836";"Chamber Spell"
"198758357-0-963";"Graypelt Rend"
"198758357-0-966";"Non Existent"
"198758357-0-967";"No Kill"
"198758357-0-968";"No Aggro"
"198758357-0-974";"Brace"
"198758357-0-1016";"big siege"
"198758357-0-1068";"Disorient"
"198758357-0-1069";"Mez remove self"
"198758357-0-1070";"damage received trigger"
"198758357-0-1078";"Bakrutil's Banishment"
"198758357-0-1079";"Bakrutil's Banishment"
"198758357-0-1080";"Bakrutil's Banishment"
"198758357-0-1081";"Bakrutil's Banishment"
"198758357-0-1082";"Bakrutil's Banishment"
"198758357-0-1083";"Bakrutil's Banishment"
"198758357-0-1084";"Bakrutil's Banishment"
"198758357-0-1103";"Flurry Removal"
"198758357-0-1107";"Flurry Cooldown"
"198758357-0-1135";"Bakrutil's Banishment Threat"
"198758357-0-1190";"Flurry Removal"
"198758357-0-1205";"Portal to Oblivion"
"198758357-0-1215";"Steal"
"198758357-0-1216";"Undetected failure"
"198758357-0-1217";"Busted"
"198758357-0-1219";"Successful Theft"
"198758357-0-1220";"Larceny"
"198758357-0-1252";"Being Watched"
"198758357-0-1328";"Interrupt"
"198758357-0-1339";"Burning"
"198758357-0-1347";"Off-Balance"
"198758357-0-1389";"CTF blue flag"
"198758357-0-1396";"flag dropped"
"198758357-0-1402";"CTF REd Flag"
"198758357-0-1403";"flag dropped"
"198758357-0-1406";"Ward Snare"
"198758357-0-1407";"Ward Trigger"
"198758357-0-1417";"Surrendered"
"198758357-0-1431";"remove CTF blue"
"198758357-0-1432";"remove flag counter"
"198758357-0-1460";"Healing Aura"
"198758357-0-1461";"Healing Aura"
"198758357-0-1475";"Generic On Fire PFX"
"198758357-0-1480";"CTF Carrier Burden"
"198758357-0-1493";"Generic Glow Effect"
"198758357-0-1497";"Ghost Fade"
"198758357-0-1528";"Generic Ghostly FX"
"198758357-0-1535";"CON_Knockback Forward"
"198758357-0-1581";"Red Rook Disguise"
"198758357-0-1584";"Was Hit Uniform Lost"
"198758357-0-1585";"Remove Uniform"
"198758357-0-1586";"Hit Uniform Lost"
"198758357-0-1587";"Missed Uniform Lost"
"198758357-0-1594";"GenericLightningFX"
"198758357-0-1617";"Batter"
"198758357-0-1618";"Batter"
"198758357-0-1667";"Ward Removal"
"198758357-0-1718";"Attack"
"198758357-0-1719";"Throw Weapon"
"198758357-0-1731";"Glenmoril Coven Disguise"
"198758357-0-1732";"Was Hit Uniform Lost"
"198758357-0-1733";"Remove Uniform"
"198758357-0-1734";"Hit Uniform Lost"
"198758357-0-1735";"Missed Uniform Lost"
"198758357-0-1793";"Aura Magicka drain"
"198758357-0-1795";"Spirit Burst"
"198758357-0-1797";"Healing Aura removal"
"198758357-0-1801";"Sexy Dance"
"198758357-0-1804";"Dancing"
"198758357-0-1834";"Stagger"
"198758357-0-1836";"flag dropped"
"198758357-0-1837";"flag dropped"
"198758357-0-1841";"Generic On Fire Big"
"198758357-0-1842";"Slave Trader Parlance Flag"
"198758357-0-1843";"Lower Flag"
"198758357-0-1844";"Was Hit Uniform Lost"
"198758357-0-1845";"Hit Uniform Lost"
"198758357-0-1846";"Missed Uniform Lost"
"198758357-0-1856";"Rooted"
"198758357-0-1896";"Combat Range"
"198758357-0-1945";"Generic On Fire Medium"
"198758357-0-1946";"Generic On Fire large"
"198758357-0-1992";"Imperial Disguise"
"198758357-0-2027";"Deception"
"198758357-0-2033";"Deception Anchor"
"198758357-0-2044";"Champion's Stike"
"198758357-0-2045";"Champion's Stike"
"198758357-0-2046";"Champion's Stike"
"198758357-0-2047";"Champion's Protection"
"198758357-0-2048";"Champion's Protection"
"198758357-0-2073";"Sneak"
"198758357-0-2155";"Blessing of Othrenis"
"198758357-0-2176";"Generic Glowing Aura"
"198758357-0-2197";"Weakness Debuff:  Ailment"
"198758357-0-2202";"Hardiness"
"198758357-0-2224";"Negative % Health"
"198758357-0-2244";"Resurrect Ally"
"198758357-0-2253";"Champion's Taunt"
"198758357-0-2254";"Champion's Taunt"
"198758357-0-2256";"SW_TestBlocker"
"198758357-0-2260";"Dwemer Curse"
"198758357-0-2271";"Generic Monster Fighter"
"198758357-0-2299";"increase healing taken"
"198758357-0-2304";"Fortify Endurance"
"198758357-0-2326";"Ritual Cast"
"198758357-0-2347";"fortify heal"
"198758357-0-2357";"Shadow Blast"
"198758357-0-2363";"Shadow Blast"
"198758357-0-2379";"On Fire"
"198758357-0-2559";"Vision of the Past"
"198758357-0-2560";"Poison - DoT Poison Lvl 5"
"198758357-0-2563";"Poison"
"198758357-0-2568";"Poison Removal"
"198758357-0-2572";"Posion - DoT Posion Lvl 10"
"198758357-0-2573";"Posion"
"198758357-0-2574";"Posion Removal"
"198758357-0-2581";"Flee"
"198758357-0-2610";"Poisonous Bite"
"198758357-0-2612";"Poisoned"
"198758357-0-2616";"NPC Run Away Theater Speed"
"198758357-0-2617";"Deadly Fumes"
"198758357-0-2692";"Generic Debris Falling Effect"
"198758357-0-2694";"Summon FX on spawn"
"198758357-0-2727";"Off-Balance"
"198758357-0-2742";"Generic On Fire Small"
"198758357-0-2786";"Steal Essence"
"198758357-0-2821";"Luring Snare"
"198758357-0-2839";"Freed"
"198758357-0-2849";"Claw Slash"
"198758357-0-2850";"Swipe"
"198758357-0-2857";"Reclaim656 Snare"
"198758357-0-2867";"Crushing Leap"
"198758357-0-2874";"Staggered"
"198758357-0-2890";"Block"
"198758357-0-2901";"Staff Strike"
"198758357-0-2954";"Swipe"
"198758357-0-2960";"Vomit"
"198758357-0-2967";"Chamber cooldown"
"198758357-0-2969";"Pound"
"198758357-0-2986";"Lacerate"
"198758357-0-3017";"Champion's Taunt"
"198758357-0-3018";"Champion's Taunt"
"198758357-0-3055";"CV Delay 2 Seconds"
"198758357-0-3057";"2 handed Counter"
"198758357-0-3116";"parry bonus"
