"Location";"Source"
"91716526-0-1";"""You have the strength to do what's needed. We can all be as strong as a humble man like Pelin.""\n— Priestess Adie Rodeau"
"91716526-0-2";"""In times of trouble, you should take comfort knowing that we'll keep your money safe.""\n— Edwinna Gaering"
"91716526-0-3";"""From the earliest days of the House, Hlaalu focused on trade and crafts. The Book of Grasping Fortune reminds us to seize every chance to make a profit, but remember that your reputation also has value."" \n— Hlaandu Hlaalu"
"91716526-0-4";"""The Duke of Crows, the proudest of the flock, presides over the rest. Woe betide any who get between these ravens and their shinies."" \n— Ulysa Rervam, Proctor of Daedric Studies"
"91716526-0-5";"""Apprentices see Celarus as a sort of one-Mer containment squad, binding any item that might disrupt the Aurbic forces of Tamriel. The Loremaster will do whatever it takes to protect Artaeum and the people of Nirn."" \n— The Arch-Mage Salarth"
"91716526-0-7";"""I dedicated myself wholly unto to the spirit of the sword to forge my Shehai, which I would wield for all my future days. With Tall Papa's blessing, the sword singer must do the same to achieve Mastery of Devotion.""\n— Frandar Hunding"
"91716526-0-8";"""Shrieking eagles cried his name\nAs he rose from mother's womb\nA child born with the blood-elk's eye\nWhose rage spelled diamond's doom""\n— Red Eagle's Song"
"91716526-0-9";"""The arch-mage known as King Orgnum has long led the outcasts of the shrouded isle of Pyandonea. He uses foul spells, rituals and sacrifices to continually renew his youth and vigor. Be wary, but have courage.""\n— Telenger the Artificer"
"91716526-0-10";"""With a flick of a hidden knife, the thief-god cut the fat merchant's shadow away. He tied the shadow's feet to his own. Laughing, Rajhin continued down the road, his two shadows dancing before and behind him.""\n— The Seven Shadows of Rajhin"
"91716526-0-24";"""When mountain shakes and Sower wakes\nThe throne shall bloom again.\nOne choice, one will, one binding word\nShall bless or curse all lands.""\n- The Annotated Dream of Kasorayn"
"91716526-0-27";"""Almalexia, also known as Mother Morrowind, is a source of compassion and sympathy. The protector of the poor and the weak. The Mercymother embodies the best of Dunmeri culture and purpose."" - Durillis the Theologian"
"91716526-0-30";"""Hermaeus Mora, whose sphere is scrying of the tides of Fate, of the past and future as read in the stars and heavens, and in whose dominion are the treasures of knowledge and memory."" - The Book of Daedra"
"91716526-0-32";"""Hermaeus Mora, whose sphere is scrying of the tides of Fate, of the past and future as read in the stars and heavens, and in whose dominion are the treasures of knowledge and memory."" - The Book of Daedra"
"91716526-0-33";"This token shall be the Amulet of Kings, for I am the King of Spirits, and you are the Queen of Mortals. You shall stand witness for all mortal flesh, so shall I stand witness for all immortal spirits. - Akatosh to Alessia, the Trials of Saint Alessia"
"91716526-0-34";"This token shall be the Amulet of Kings, for I am the King of Spirits, and you are the Queen of Mortals. You shall stand witness for all mortal flesh, so shall I stand witness for all immortal spirits. - Akatosh to Alessia, the Trials of Saint Alessia"
"91716526-0-35";"This token shall be the Amulet of Kings, for I am the King of Spirits, and you are the Queen of Mortals. You shall stand witness for all mortal flesh, so shall I stand witness for all immortal spirits. - Akatosh to Alessia, the Trials of Saint Alessia"
