"Location";"Source"
"63937076-0-1";"Summon spirits from tombs and lead them to light braziers."
"63937076-0-2";"You lit the braziers and completed the first trial."
"63937076-0-3";"Find Minerva in the Elinhir sewerworks."
"63937076-0-4";"You spoke to Minerva about why the mages turned on Elinhir."
"63937076-0-5";"Destroy the devices powering the wards on Yamanu-ko's tower."
"63937076-0-6";"You destroyed the magic focuses, weakening the ward."
"63937076-0-7";"Enter the Apex Tower and defeat the Arch-mage."
"63937076-0-8";"You've defeated Yamanu-ko."
"63937076-0-9";"Solve the riddle of the entrance to Reinhold's Retreat."
"63937076-0-10";"You opened the hidden passage into Reinhold's Retreat."
"63937076-0-11";"Stop the Nereids who are corrupting the waters in each wing."
"63937076-0-12";"You defeated the Nereid and cleansed the water in the crypt."
"63937076-0-13";"You defeated the Nereid and cleansed the water in the city."
"63937076-0-14";"Find Shada in the temple wing and put an end to her curse."
"63937076-0-15";"You defeated Shada and lifted the curse."
"63937076-0-16";"Find the correct combination to open the locked door."
"63937076-0-17";"You opened the way to the city district of Shada's Tear."
"63937076-0-18";"Defeat the lost researchers to learn how to free Nahlia."
"63937076-0-19";"You freed Nahlia from her imprisonment."
"63937076-0-20";"Find a way past Zal'ik's poison barrier."
"63937076-0-21";"You defeated the flesh abomination and moved the barrier."
"63937076-0-22";"Traverse the gauntlet and defeat Zal'ik."
"63937076-0-23";"You defeated Zal'ik and freed Nhalan from his curse."
"63937076-0-24";"Defeat the opponents of the arena"
"63937076-0-25";"You've survived the arena and completed the trial"
"63937076-0-26";"Destroy the master beast of the Beast Pits, Wapzgin"
"63937076-0-27";"You have defeated the master beast, Wapzgin"
"63937076-0-29";"You've Walked the Hidden Path"
"63937076-0-31";"You have Defeated the Master of Martial Knowledge"
"63937076-0-32";"Navigate the Darkness and Stop Abelazar"
"63937076-0-33";"You have Defeated the Scaled Court Who Enslaved the School"
"63937076-0-34";"Drive back the Serpent's corruption and save Hara."
"63937076-0-35";"You stopped the Serpent's corruption and saved Hara."
"63937076-0-36";"Empower the Skystone Amulet at the Mundus Stones."
"63937076-0-37";"You recharged the amulet with Aetherial magic."
"63937076-0-38";"Search the Dwarven ruins for the Skystone Amulet."
"63937076-0-39";"You uncovered the Skystone Amulet from within Mtharnaz."
"63937076-0-40";"Use the Skystone Amulet to cleanse the Warrior's Apex Stone."
"63937076-0-41";"You restored the Apex Stone with the magic of Aetherius."
"63937076-0-42";"Find the gems needed to restore the Seeker's Sight."
"63937076-0-43";"You recovered the gems needed to restore the Seeker's Sight."
"63937076-0-44";"Recharge the gems at a magical anomaly."
"63937076-0-45";"The Seeker's Sight is now fully functional."
"63937076-0-46";"Find the aspects of the Mage and send them back to Belkarth."
"63937076-0-47";"You found the remaining aspects of the Mage."
"63937076-0-48";"Find and defeat the corrupted lost aspect of the Mage."
"63937076-0-49";"You weakened the Serpent's control over the Celestial Mage."
"63937076-0-50";"Free Kelmen Locke from the Greycloak mercenaries."
"63937076-0-51";"Capture the monarchs that are controlled by the Serpent."
"63937076-0-53";"Summon the Flame, Frost, and Storm Monarchs."
"63937076-0-54";"Find and defeat the Air Monarch."
"63937076-0-56";"You defeated the Air monarch."
"63937076-0-57";"You freed Kelmen Locke from the Greycloak mercenaries."
"63937076-0-58";"You defeated and bound the Fire, Frost, and Storm Monarchs."
"63937076-0-59";"You summoned and listened to the monarchs."
"63937076-0-66";"The arena will begin in 30 seconds!"
"63937076-0-68";"You destroyed Virmaril's most vile creation, the Gravelord."
"63937076-0-69";"Defeat the restless souls of the ancient Nedic kings."
"63937076-0-70";"Destroy Virmaril's most vile creation, the Gravelord."
"63937076-0-71";"Prove yourself against the Dead Watchers."
"63937076-0-72";"You defeated the Dead Watchers."
"63937076-0-73";"Fill the souls gems by defeating spirits to open the way."
"63937076-0-74";"You opened the passage to Virmaril's prison."
"63937076-0-77";"Banish the foul lich Virmaril the Betrayer."
"63937076-0-78";"You defeated the foul lich Virmaril the Betrayer."
"63937076-0-79";"Defeat the awakened prisoners of Skyreach Pinnacle."
"63937076-0-80";"You defeated the awakened prisoners of Skyreach Pinnacle."
"63937076-0-81";"You restored the ward and imprisoned Aetherion."
"63937076-0-83";"The arena will begin in 30 seconds!"
"63937076-0-86";"You safely escorted the wolf cub back to its mother."
"63937076-0-117";"You are a zombie! Infect other players!"
"63937076-0-121";"General Nazenaechar makes use of fallen Imperial citizens."
"63937076-0-122";"Xivkyn lord Ebral rallies his army of the undead."
"63937076-0-123";"Xivkyn lord Wadracki searches for a long forgotten power."
"63937076-0-124";"The merciless Hzu-Hakan trains his savage Clannfear."
"63937076-0-125";"You completed the Gauntlet!"
"63937076-0-126";"You failed the Gauntlet. Try again."
"63937076-0-127";"Activate the four switches before time runs out."
"63937076-0-128";"General Kryozote oversees the breeding of vile creatures."
"63937076-0-129";"The corpse of long-dead Emperor Leovic has been found."
"63937076-0-132";"Your Speed Riding Skill has increased to ""X""."
"63937076-0-133";"Your Stamina Riding Skill has increased to ""X""."
"63937076-0-134";"Your Carry Capacity Riding Skill has increased to ""X""."
"63937076-0-135";"You recovered the First Charter of Orsinium"
"63937076-0-136";"You recovered Uzdabikh's Helm"
"63937076-0-137";"You recovered the Agra Crun"
"63937076-0-138";"You recovered the Frostbreak Chalice"
"63937076-0-139";"You recovered the Torc of Baloth Bloodtusk"
"63937076-0-140";"You recovered the ancient Trinimac House Idol"
"63937076-0-141";"You recovered Nuzava's Anvil"
"63937076-0-142";"You recovered Thugbo's Map of Clans"
