"Location";"Source"
"102023092-0-98";"Перед командами завжди ставиться символ ""/""."
"102023092-0-103";"Ви можете крутити камеру рухаючи мишку вліво і вправо. Ви можете нахиляти камеру рухаючи мишку вперед і назад."
"102023092-0-105";"Опісля розподілення ваших доступних балів між Ресурсами, натисніть <<1>> для збереження змін."
"102023092-0-106";"Коли Ви маєте Бал Уміння, який можна витратити, увійдіть до меню вмінь з меню гравця<<1>>.\n\nЗдібності, доступні до придбання матимуть значок плюса біля своєї іконки. Щоб витратити Бал Уміння просто натисніть <<2>> для підтвердження придбання цієї здібності."
"102023092-0-108";"Коли Ви отримаєте спорядження, воно потрапляє у вашу торбу. В торбу можна потрапити з меню гравця<<1>>.\n• Використовуйте <<2>> і <<3>> для вибору предмету, а <<4>>, щоб одягти на персонажа\n• При виборі предмету, Ви побачите список додаткових дій з ним."
"102023092-0-119";"Для того щоб зачарувати річ відкрийте Торбу через Меню Гравця <<1>>. Оберіть річ, яку хочете зачарувати використовуючи <<2>> і <<3>>, жміть <<4>> й обирайте ""Зачарування"" серед пунктів меню. Виберіть чари з доступних і нажміть <<5>> для підтвердження."
"102023092-0-127";"Ухилення також дозволяє вам уникнути багатьох ефектів, що знерухомлюють вас, і робить вас несприйнятливими до більшості знерухомлень на короткий час після активації.\n\nУхилення дозволить вам уникнути наступних атак і ушкоджень. Ухилення найефективніше проти прямих ушкоджень, але зазвичай не може бути використане для уникнення ушкоджень від атак, що тривають протягом певного часу."
"102023092-0-139";"Щоб покинути облогову зброю, натисніть <<1>>."
"102023092-0-157";"Використовуйте <<1>> і <<2>>, щоб вибрати тип активності, а потім виберіть місце розташування контенту, який ви хочете відтворити з групою, зі створеного списку. Буде доступний лише той вміст, який відповідає вашому персонажу. Натисніть клавішу <<3>>, щоб розпочати пошук."
"102023092-0-172";"Вправні рибалки, використовують ліпшу наживку для тої риби, яку хочуть зловити."
