"Location";"Source"
"2661301-0-2";"Кампанія Данина"
"2661301-0-3";"Кампанія Данина"
"2661301-0-4";"Кампанія Данина"
"2661301-0-5";"Кампанія Данина"
"2661301-0-6";"Кампанія Данина"
"2661301-0-7";"Кампанія Данина"
"2661301-0-8";"Кампанія Данина"
"2661301-0-9";"Кампанія Данина"
"2661301-0-10";"Кампанія Данина"
"2661301-0-11";"Кампанія Данина"
"2661301-0-12";"Кампанія Данина"
"2661301-0-13";"Кампанія Данина"
"2661301-0-14";"Кампанія Данина"
"2661301-0-15";"Кампанія Данина"
"2661301-0-16";"Кампанія Данина"
"2661301-0-17";"Кампанія Данина"
"2661301-0-18";"Кампанія Данина"
"2661301-0-19";"Кампанія Данина"
"2661301-0-20";"Кампанія Данина"
"2661301-0-21";"2022 PTS Day 1"
"2661301-0-22";"2022 PTS Day 2"
"2661301-0-23";"2022 PTS Day 3"
"2661301-0-24";"2022 PTS Day 4"
"2661301-0-25";"2022 PTS Day 5"
"2661301-0-26";"2022 PTS Day 6"
"2661301-0-27";"2022 PTS Day 7"
"2661301-0-28";"2022 PTS 3 Day 2"
"2661301-0-29";"2022 PTS 3 Day 3"
"2661301-0-30";"2022 PTS 3 Day 4"
"2661301-0-31";"2022 PTS 3 Day 5"
"2661301-0-32";"2022 PTS 3 Day 6"
"2661301-0-33";"Кампанія Данина"
"2661301-0-34";"Кампанія Данина"
"2661301-0-35";"Кампанія Данина"
"2661301-0-36";"Кампанія Данина"
"2661301-0-37";"Кампанія Данина"
"2661301-0-38";"Кампанія Данина"
"2661301-0-39";"Кампанія Данина"
"2661301-0-40";"Кампанія Данина"
"2661301-0-41";"Кампанія Данина"
"2661301-0-42";"Кампанія Данина"
"2661301-0-43";"Кампанія Данина"
"2661301-0-44";"Кампанія Данина"
"2661301-0-45";"Кампанія Данина"
