"Location";"Source"
"115337253-0-1";"Характеристика"
"115337253-0-2";"Завдання"
"115337253-0-3";"Дослідження"
"115337253-0-5";"Гравець проти Гравця"
"115337253-0-7";"Підземелля"
"115337253-0-8";"Ремесло"
"115337253-0-12";"Головне завдання"
"115337253-0-14";"Темний якір"
"115337253-0-15";"Небесні уламки"
"115337253-0-16";"Рибальство"
"115337253-0-32";"Стужегавань"
"115337253-0-33";"Альдмерський Домініон"
"115337253-0-36";"Падиніжівський Договір"
"115337253-0-37";"Ебеносердний Пакт"
"115337253-0-39";"Альдмерський Домініон"
"115337253-0-40";"Падиніжівський Договір"
"115337253-0-41";"Ебеносердний Пакт"
"115337253-0-42";"Стужегавань"
"115337253-0-44";"Cyrodiil"
"115337253-0-45";"Cyrodiil"
"115337253-0-47";"Пісноскелля"
"115337253-0-48";"Трофеї"
"115337253-0-49";"Публічне підземелля"
"115337253-0-50";"Групове підземелля"
"115337253-0-51";"Ветеранське підземелля"
"115337253-0-53";"Пісноскелля"
"115337253-0-59";"Випробування"
"115337253-0-61";"Гільдія"
"115337253-0-65";"Алхімія"
"115337253-0-66";"Ковальство"
"115337253-0-67";"Кравець"
"115337253-0-68";"Зачарування"
"115337253-0-69";"Забезпечення"
"115337253-0-70";"Деревообробка"
"115337253-0-71";"Імперське місто"
"115337253-0-72";"Правосуддя"
"115337253-0-73";"Чемпіон"
"115337253-0-74";"Війна союзів"
"115337253-0-75";"Орсиніум"
"115337253-0-77";"Злодійська гільдія"
"115337253-0-78";"Темне братерство"
"115337253-0-81";"Тіні Гіста"
"115337253-0-82";"Святкові події"
"115337253-0-83";"Відьомський фестиваль"
"115337253-0-84";"Фестиваль нового життя"
"115337253-0-85";"Роги Межі"
"115337253-0-86";"Смертельне випробування"
"115337253-0-87";"Slayer Challenges"
"115337253-0-88";"Survivor Challenges"
"115337253-0-89";"Швидкісне випробування"
"115337253-0-90";"Фестиваль Джестера"
"115337253-0-91";"Житло"
"115337253-0-93";"Власність"
"115337253-0-94";"Декорування"
"115337253-0-95";"Морровінд"
"115337253-0-96";"Виробнича зала"
"115337253-0-97";"Бойовища"
"115337253-0-98";"Заводне місто"
"115337253-0-99";"Дослідження"
"115337253-0-100";"Завдання"
"115337253-0-101";"Саммерсет"
"115337253-0-102";"Whitestrake's Mayhem"
"115337253-0-103";"Драконячі кістки"
"115337253-0-104";"Дослідження"
"115337253-0-105";"Спорядження"
"115337253-0-106";"Затишок"
"115337253-0-107";"Завдання"
