"Location";"Source"
"151638485-0-1";"/torch"
"151638485-0-2";"/wand2"
"151638485-0-3";"/whistle"
"151638485-0-4";"/horn"
"151638485-0-5";"/lute"
"151638485-0-6";"/flute"
"151638485-0-7";"/drum"
"151638485-0-9";"/drink"
"151638485-0-11";"/eat2"
"151638485-0-13";"/read"
"151638485-0-15";"/potion"
"151638485-0-20";"/angry"
"151638485-0-21";"/applaud"
"151638485-0-22";"/approve"
"151638485-0-23";"/armscrossed"
"151638485-0-24";"/beckon"
"151638485-0-25";"/comehere"
"151638485-0-26";"/come"
"151638485-0-27";"/plead"
"151638485-0-28";"/bless"
"151638485-0-29";"/kiss"
"151638485-0-30";"/shout"
"151638485-0-31";"/boo"
"151638485-0-32";"/bow"
"151638485-0-33";"/cheer"
"151638485-0-34";"/fistpump"
"151638485-0-35";"/cower"
"151638485-0-36";"/cuckoo"
"151638485-0-37";"/disapprove"
"151638485-0-38";"/disgust"
"151638485-0-39";"/downcast"
"151638485-0-40";"/exasperated"
"151638485-0-41";"/facepalm"
"151638485-0-42";"/followme"
"151638485-0-43";"/give"
"151638485-0-44";"/take"
"151638485-0-45";"/stop"
"151638485-0-46";"/handsonhips"
"151638485-0-47";"/handtoheart"
"151638485-0-48";"/headscratch"
"151638485-0-49";"/laugh"
"151638485-0-50";"/yes"
"151638485-0-51";"/no"
"151638485-0-52";"/payme"
"151638485-0-53";"/point"
"151638485-0-54";"/pointb"
"151638485-0-55";"/pointd"
"151638485-0-56";"/pointl"
"151638485-0-57";"/pointr"
"151638485-0-58";"/self"
"151638485-0-59";"/poke"
"151638485-0-60";"/pray"
"151638485-0-61";"/push"
"151638485-0-62";"/rubhands"
"151638485-0-63";"/rude"
"151638485-0-64";"/salute"
"151638485-0-65";"/salute2"
"151638485-0-66";"/salute3"
"151638485-0-67";"/saluteloop"
"151638485-0-68";"/saluteloop2"
"151638485-0-69";"/saluteloop3"
"151638485-0-70";"/shakefist"
"151638485-0-71";"/scared"
"151638485-0-72";"/cold"
"151638485-0-73";"/shh"
"151638485-0-74";"/welcome"
"151638485-0-75";"/surprised"
"151638485-0-76";"/threaten"
"151638485-0-77";"/thumbsdown"
"151638485-0-78";"/wave"
"151638485-0-79";"/crying"
"151638485-0-80";"/dance"
"151638485-0-82";"/dismiss"
"151638485-0-83";"/goaway"
"151638485-0-84";"/leaveme"
"151638485-0-85";"/beg"
"151638485-0-86";"/nod"
"151638485-0-87";"/brushoff"
"151638485-0-88";"/dancedrunk"
"151638485-0-89";"/dustoff"
