"Location";"Source"
"154419989-0-61";"Volley"
"154419989-0-62";"Meteor"
"154419989-0-63";"Critical Charge"
"154419989-0-64";"Summon Winged Twilight"
"154419989-0-65";"Feral Guardian"
"154419989-0-73";"Wall of Elements"
"154419989-0-74";"Whirlwind"
"154419989-0-75";"Magelight"
"154419989-0-76";"War Horn"
"154419989-0-79";"Barrier"
"154419989-0-82";"Low Slash"
"154419989-0-84";"Dawnbreaker"
"154419989-0-87";"Vigor"
"154419989-1-61";"Endless Hail"
"154419989-1-62";"Ice Comet"
"154419989-1-63";"Stampede"
"154419989-1-64";"Summon Twilight Tormentor"
"154419989-1-65";"Eternal Guardian"
"154419989-1-73";"Unstable Wall of Elements"
"154419989-1-74";"Whirling Blades"
"154419989-1-75";"Inner Light"
"154419989-1-76";"Aggrresive Horn"
"154419989-1-79";"Reviving Barrier"
"154419989-1-82";"Deep Slash"
"154419989-1-84";"Flawless Dawnbreaker"
"154419989-1-87";"Echoing Vigor"
"154419989-2-61";"Arrow Barrage"
"154419989-2-62";"Shooting Star"
"154419989-2-63";"Critical Rush"
"154419989-2-64";"Summon Twilight Matriarch"
"154419989-2-65";"Wild Guardian"
"154419989-2-73";"Elemental Blockade"
"154419989-2-74";"Steel Tornado"
"154419989-2-75";"Radiant Magelight"
"154419989-2-76";"Sturdy Horn"
"154419989-2-79";"Replenishing Barrier"
"154419989-2-82";"Heroic Slash"
"154419989-2-84";"Dawnbreaker of Smiting"
"154419989-2-87";"Resolving Vigor"
