"Location";"Source"
"54595589-0-6";"Ebon Dwarven Wolf"
"54595589-0-7";"Dreams and Memories Music Box"
"54595589-0-8";"Thrassian Stranglers"
"54595589-0-9";"Snow Treaders"
"54595589-0-10";"Ring of the Wild Hunt"
"54595589-0-11";"Malacath's Band of Brutality"
"54595589-0-12";"Torc of Tonal Constancy"
"54595589-0-13";"Bloodlord's Embrace"
"54595589-0-14";"Harvester Emblem (Name TBD)"
"54595589-0-15";"Ring of the Pale Order"
"54595589-0-16";"Pearls of Ehlnofey"
"54595589-0-17";"Dwarven Scarab"
"54595589-0-18";"Death Dealer's Fete"
"54595589-0-19";"Shapeshifter's Chain"
"54595589-0-20";"Harpooner's Wading Kilt"
"54595589-0-21";"Gaze of Sithis"
"54595589-0-22";"Blackwood Tapestry"
"54595589-0-23";"Spaulder of Ruin"
"54595589-0-24";"Markyn Ring of Majesty"
"54595589-0-25";"Belharza's Band"
"54595589-0-26";"Daedric Enchanting Station"
"54595589-0-28";"Dov-rha Sabatons"
"54595589-0-29";"Mora's Whispers"
"54595589-0-30";"Lefthander's Aegis Belt"
"54595589-0-31";"Sea-Serpent's Coil"
"54595589-0-32";"Oakensoul Ring"
"54595589-0-33";"Druidic Provisioning Station"
"54595589-0-34";"Faun's Lark Cladding"
"54595589-0-35";"Stormweaver's Cavort"
"54595589-0-36";"Syrabane's Ward"
"54595589-0-37";"Barkroot Blessing"
"54595589-0-38";"Music Box, Blessings of Stone"
"54595589-0-39";"Shipbuilders Crafting Station"
"54595589-0-40";"Cryptcanon Vestments"
"54595589-0-41";"Esoteric Environment Greaves"
"54595589-0-42";"Torc of the Last Ayleid King"
"54595589-0-43";"Velothi Ur-Mage's Amulet"
"54595589-0-44";"Spore Savant Body Marks"
"54595589-0-45";"Spore Savant Face Marks"
"54595589-0-46";"Apocryphal Well"
"54595589-0-47";"Trifold Mirror of Alternatives"
"54595589-0-48";"Telvanni Alchemy Station"
"54595589-0-49";"Music Box, Glyphic Secrets"
"54595589-0-50";"Apocryphal Clothier Station"
"54595589-0-51";"Vision of Mora"
"54595589-0-52";"Infinite Tome"
"54595589-0-53";"Rourken Steamguards"
"54595589-0-54";"The Shadow Queen's Cowl"
"54595589-0-55";"The Saint and the Seducer"
"54595589-0-56";"Ayleid Blacksmithing Station"
"54595589-0-57";"Music Box, Lament for the Path"
"54595589-0-58";"Apocryphal Jewelry Station"
