"Location";"Source"
"72801326-0-1";"When any card, including this one, is placed in your cooldown:"
"72801326-0-2";"When an agent, including this one, is activated or played:"
"72801326-0-3";"When an agent is placed in your cooldown:"
"72801326-0-4";"Combo 4 |t110%:110%:EsoUI/Art/Tribute/Patrons/ToT_Icon_Druid.dds|t"
"72801326-0-5";"Combo 5 |t110%:110%:EsoUI/Art/Tribute/Patrons/ToT_Icon_Druid.dds|t"
"72801326-0-6";"When an agent, excluding this one, is placed in your cooldown:"
"72801326-0-7";"Retain favored at the start of your turn"
"72801326-0-8";"When any card is placed in your cooldown:"
"72801326-0-9";"When you discard any card:"
"72801326-0-10";"When an agent other than this one is Knocked Out:"
