"Location";"Source"
"5759525-0-1";"Student"
"5759525-0-2";"Associate"
"5759525-0-3";"Pickpocket"
"5759525-0-4";"Member"
"5759525-0-6";"Whelp"
"5759525-0-7";"Soul of Conjuration"
"5759525-0-8";"Craglorn 1"
"5759525-0-13";"Punisher"
"5759525-0-16";"Rank 1"
"5759525-0-37";"Member"
"5759525-0-38";"Member"
"5759525-1-1";"Apprentice"
"5759525-1-2";"Apprentice"
"5759525-1-3";"Footpad"
"5759525-1-4";"Member"
"5759525-1-6";"Stripling"
"5759525-1-7";"Soul of Arms"
"5759525-1-8";"Craglorn 2"
"5759525-1-13";"Murderer"
"5759525-1-16";"Rank 2"
"5759525-1-37";"Member"
"5759525-1-38";"Member"
"5759525-2-1";"Journeyman"
"5759525-2-2";"Journeyman"
"5759525-2-3";"Blackcap"
"5759525-2-4";"Member"
"5759525-2-6";"Howl-Singer"
"5759525-2-7";"Soul of Restoration"
"5759525-2-8";"Craglorn 3"
"5759525-2-13";"Cutthroat"
"5759525-2-16";"Rank 3"
"5759525-2-37";"Member"
"5759525-2-38";"Member"
"5759525-3-1";"Evoker"
"5759525-3-2";"Swordsman"
"5759525-3-3";"Operative"
"5759525-3-4";"Member"
"5759525-3-6";"Skin-Changer"
"5759525-3-7";"Soul of Reprisal"
"5759525-3-8";"Craglorn 4"
"5759525-3-13";"Strangler"
"5759525-3-16";"Rank 4"
"5759525-3-37";"Member"
"5759525-3-38";"Member"
"5759525-4-1";"Conjurer"
"5759525-4-2";"Protector"
"5759525-4-3";"Bandit"
"5759525-4-4";"Member"
"5759525-4-6";"Pelt-Shifter"
"5759525-4-7";"Soul of Alteration"
"5759525-4-8";"Craglorn 5"
"5759525-4-13";"Slayer"
"5759525-4-16";"Rank 5"
"5759525-4-37";"Member"
"5759525-4-38";"Member"
"5759525-5-1";"Magician"
"5759525-5-2";"Defender"
"5759525-5-3";"Prowler"
"5759525-5-4";"Member"
"5759525-5-6";"Hackle-Raiser"
"5759525-5-7";"Soul of Destruction"
"5759525-5-8";"Craglorn 6"
"5759525-5-13";"Eliminator"
"5759525-5-16";"Rank 6"
"5759525-5-37";"Member"
"5759525-5-38";"Member"
"5759525-6-1";"Scholar"
"5759525-6-2";"Warder"
"5759525-6-3";"Cat Burglar"
"5759525-6-4";"Member"
"5759525-6-6";"Prey-Stalker"
"5759525-6-8";"Craglorn 7"
"5759525-6-13";"Assassin"
"5759525-6-16";"Rank 7"
"5759525-6-37";"Member"
"5759525-6-38";"Member"
"5759525-7-1";"Warlock"
"5759525-7-2";"Guardian"
"5759525-7-3";"Shadowfoot"
"5759525-7-4";"Member"
"5759525-7-6";"Blood-Hunter"
"5759525-7-8";"Craglorn 8"
"5759525-7-13";"Executioner"
"5759525-7-16";"Rank 8"
"5759525-7-37";"Member"
"5759525-7-38";"Member"
"5759525-8-1";"Wizard"
"5759525-8-2";"Victor"
"5759525-8-3";"Captain"
"5759525-8-4";"Member"
"5759525-8-6";"Flesh-Ripper"
"5759525-8-8";"Craglorn 9"
"5759525-8-13";"Silencer"
"5759525-8-16";"Rank 9"
"5759525-8-37";"Member"
"5759525-8-38";"Member"
"5759525-9-1";"Master-Wizard"
"5759525-9-2";"Champion"
"5759525-9-3";"Ringleader"
"5759525-9-4";"Member"
"5759525-9-6";"Law-Giver"
"5759525-9-8";"Craglorn 10"
"5759525-9-13";"Terminator"
"5759525-9-16";"Rank 10"
"5759525-9-37";"Member"
"5759525-9-38";"Member"
"5759525-10-3";"Mastermind"
"5759525-10-13";"Terminator I"
"5759525-11-3";"Master Thief"
"5759525-11-13";"Terminator II"
