"Location";"Source"
"234260606-0-1";"Earn tickets during the current event."
"234260606-0-2";"Steal items from crates, baskets, shelves, and similar places."
"234260606-0-3";"Complete quests throughout Tamriel."
"234260606-0-4";"Pickpocket items from the citizens of Tamriel."
"234260606-0-5";"Finish off foes with Class Abilities."
"234260606-0-6";"Finish off foes with Weapon Abilities."
"234260606-0-7";"Sell items to legitimate merchants (not fences)."
"234260606-0-8";"Craft items using the Alchemy skill. Alchemy stations can be found in most major cities."
"234260606-0-9";"Craft items using the Blacksmithing skill. Blacksmithing stations can be found in most major cities."
"234260606-0-10";"Craft items using the Clothier skill. Clothier stations can be found in most major cities."
"234260606-0-11";"Craft items using the Enchanting skill. Enchanting tables can be found in most major cities."
"234260606-0-12";"Craft items using the Jewelry Crafting skill. Jewelry Crafting stations can be found in most major cities. Learn this delicate art through the Summerset Chapter."
"234260606-0-13";"Craft items using the Provisioning skill. Cooking Fires can be found throughout the world, and in most major cities. Alternatively, you can use the Provision Station in your home."
"234260606-0-14";"Craft items using the Woodworking skill. Woodworking stations can be found in most major cities."
"234260606-0-15";"Kill citizens of Tamriel with the Blade of Woe. Learn to wield the blade in the Dark Brotherhood DLC."
"234260606-0-16";"Pick locked doors and chests."
"234260606-0-17";"Deconstruct items using the Blacksmithing skill. Blacksmithing stations can be found in most major cities."
"234260606-0-18";"Deconstruct items using the Clothier skill. Clothier stations can be found in most major cities."
"234260606-0-19";"Extract items using the Enchanting skill. Enchanting stations can be found in most major cities."
"234260606-0-20";"Deconstruct items using the Jewelry Crafting skill. Jewelry Crafting stations can be found in most major cities. Learn this delicate art through the Summerset Chapter."
"234260606-0-21";"Deconstruct items using the Woodworking skill. Woodworking stations can be found in most major cities."
"234260606-0-22";"Visit a Fence and launder ill-gotten goods. Fences reside in Outlaw's Refuges beneath most major cities."
"234260606-0-23";"Loot treasure chests throughout Tamriel."
"234260606-0-24";"Kill humanoid enemies (Goblins, Nords, Lamia, Bretons, etc.) in PvE encounters."
"234260606-0-25";"Kill beasts throughout Tamriel."
