"Location";"Source"
"39248996-0-1";"New Task: Trial of Braziers"
"39248996-0-2";"Completed: Trial of Braziers"
"39248996-0-3";"New Task: Find Minerva"
"39248996-0-4";"Completed: Find Minerva"
"39248996-0-5";"New Task: Weaken the Barrier"
"39248996-0-6";"Completed: Weaken the Barrier"
"39248996-0-7";"New Task: Confront Yamanu-ko"
"39248996-0-8";"Completed: Defeated Yamanu-ko"
"39248996-0-9";"New Task: Breaching the Ruins"
"39248996-0-10";"Completed: Breaching the Ruins"
"39248996-0-11";"New Task: Cleanse the Waters"
"39248996-0-12";"Completed: Cleanse the Crypt"
"39248996-0-13";"Completed: Cleanse the City"
"39248996-0-14";"New Task: Lift Shada's Curse"
"39248996-0-15";"Completed: Lift Shada's Curse"
"39248996-0-16";"New Task: Unlock the Door"
"39248996-0-17";"Completed: Unlock the Door"
"39248996-0-18";"New Task: Free Nahlia"
"39248996-0-19";"Completed: Free Nahlia"
"39248996-0-20";"New Task: Open the Way"
"39248996-0-21";"Completed: Open the Way"
"39248996-0-22";"New Task: Defeat Zal'ik"
"39248996-0-23";"Completed: Defeat Zal'ik"
"39248996-0-24";"New Task: Trial of the Arena"
"39248996-0-25";"Complete: Trial of the Arena"
"39248996-0-26";"New Task: The Beast Pits"
"39248996-0-27";"Complete: The Beast Pits"
"39248996-0-29";"Complete: Trial of Air"
"39248996-0-31";"Complete: Trial of Knowledge"
"39248996-0-32";"New Task: The Final Trial"
"39248996-0-33";"Complete: The Final Trial"
"39248996-0-34";"New Task: Rescue Hara"
"39248996-0-35";"Completed: Rescue Hara"
"39248996-0-36";"New Task: The Three Charges"
"39248996-0-37";"Completed: The Three Charges"
"39248996-0-38";"New Task: Jewel of the Skies"
"39248996-0-39";"Completed: Jewel of the Skies"
"39248996-0-40";"New Task: Cleansing the Stone"
"39248996-0-41";"Completed: Cleansing the Stone"
"39248996-0-42";"New Task: Find the Gems"
"39248996-0-43";"Completed: Find the Gems"
"39248996-0-44";"New Task: Power the Gems"
"39248996-0-45";"Completed: Power the Gems"
"39248996-0-46";"New Task: Locate the Aspects"
"39248996-0-47";"Completed: Locate the Aspect"
"39248996-0-48";"New Task: Defeat the Lost One"
"39248996-0-49";"Completed: Defeat the Lost One"
"39248996-0-50";"New Task: Find Kelmen Locke"
"39248996-0-51";"New Task: Bind the Monarchs"
"39248996-0-53";"New Task: Summon Monarchs"
"39248996-0-54";"New Task: Defeat Air Monarch"
"39248996-0-56";"Completed: Defeat Air Monarch"
"39248996-0-57";"Completed: Find Kelmen Locke"
"39248996-0-58";"Completed: Bind the Monarchs"
"39248996-0-59";"Completed: Summon Monarchs"
"39248996-0-66";"Dragonstar Arena"
"39248996-0-68";"Completed: The Gravelord"
"39248996-0-69";"The Fallen Kings"
"39248996-0-70";"The Gravelord"
"39248996-0-71";"The Dead Watchers"
"39248996-0-72";"Completed: The Dead Watchers"
"39248996-0-73";"Event: Soul-Warded Gate"
"39248996-0-74";"Completed: Soul-Warded Gate"
"39248996-0-77";"The Betrayer"
"39248996-0-78";"Completed: The Betrayer"
"39248996-0-79";"Event: Ancient Prisoners"
"39248996-0-80";"Completed: Ancient Prisoners"
"39248996-0-81";"Completed: Aetherion"
"39248996-0-83";"Dragonstar Arena"
"39248996-0-86";"Completed: Lone Wolf"
"39248996-0-106";"Celestial Warrior Difficulty Increased"
"39248996-0-107";"Celestial Mage Difficulty Increased"
"39248996-0-108";"Physical Resistance Increased"
"39248996-0-112";"Spell Resistance Increased"
"39248996-0-113";"Power Increased"
"39248996-0-114";"Celestial Serpent Difficulty Increased"
