"Location";"Source"
"129382708-0-1";"One who uses this will be cursed—or blessed—with Noxophilic Sanguivoria, and will become a Child of the Night. In other words: a vampire! (Priests of Arkay can cure this affliction, if desired.)"
"129382708-0-2";"A mortal who uses this will receive Hircine's Gift and become a lycanthrope, a skin-changer—in short, a werewolf! (Priests of Arkay can cure this affliction, if desired.)"
"129382708-0-3";"Use of this holy purifying ritual will cleanse a mortal of the curses of vampirism and lycanthropy (werewolfism)."
"129382708-0-4";"Increases inventory capacity for this character by 10 slots, though it can't exceed the maximum size available from Bag Merchants."
"129382708-0-5";"This increases bank capacity by 10 slots, though it can't exceed the maximum size available from Bankers.\n\nNote: An ESO Plus membership doubles your bank space while active."
"129382708-0-6";"This unlocks 1 additional character slot in character creation."
"129382708-0-7";"This token allows you to change the name of 1 character.\n\nThis token can be used only on the character select screen."
"129382708-0-8";"This token allows you to change the appearance of 1 character, including hair, adornments, markings, and more.\n\nThis token can be used only on the character select screen."
"129382708-0-9";"This token allows you to change the race of 1 character.\n\nThis token can be used only on the character select screen.\n\n Note: Players cannot change to a race they do not own. Similarly, players who do not own the |cffffffAny Race, any Alliance|r upgrade cannot change to a race disallowed by their alliance."
"129382708-0-10";"QA ES0+ Free Trial for 5 minutes. \n\n(Use MarketProductInstantUnlock10 to change the time)"
"129382708-0-11";"Enjoy the benefits of ESO Plus for a limited time.\n\n|cFFFFFFFree Crowns not included|r"
"129382708-0-12";"This unlocks 1 additional outfit for this character. Outfits can be modified at any Outfit Station."
"129382708-0-15";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Clockwork City."
"129382708-0-16";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Khenarthi's Roost."
"129382708-0-17";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Auridon."
"129382708-0-18";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Grahtwood."
"129382708-0-19";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Greenshade."
"129382708-0-20";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Malabal Tor."
"129382708-0-21";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Reaper's March."
"129382708-0-22";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Stros M'Kai."
"129382708-0-23";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Betnikh."
"129382708-0-24";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Glenumbra."
"129382708-0-25";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Stormhaven."
"129382708-0-26";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Rivenspire."
"129382708-0-27";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Alik'r Desert."
"129382708-0-28";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Bangkorai."
"129382708-0-29";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Bleakrock Isle."
"129382708-0-30";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Bal Foyen."
"129382708-0-31";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Stonefalls."
"129382708-0-32";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Deshaan."
"129382708-0-33";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Shadowfen."
"129382708-0-34";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Eastmarch."
"129382708-0-35";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in The Rift."
"129382708-0-36";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Coldharbour."
"129382708-0-37";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards for the Aldmeri Dominion in Cyrodiil."
"129382708-0-38";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards for the Daggerfall Covenant in Cyrodiil."
"129382708-0-39";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards for the Ebonheart Pact in Cyrodiil."
"129382708-0-40";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Craglorn."
"129382708-0-41";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Imperial City."
"129382708-0-42";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Wrothgar."
"129382708-0-43";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Gold Coast."
"129382708-0-44";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Hew's Bane."
"129382708-0-45";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Northern Elsweyr."
"129382708-0-46";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Vvardenfell."
"129382708-0-47";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Summerset."
"129382708-0-48";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Murkmire."
"129382708-0-49";"Instantly advances the Thieves Guild skill line to maximum rank. All abilities contained within the skill line arrive unranked, allowing you to advance and morph the skill as you see fit."
"129382708-0-50";"Instantly advances the Fighters Guild skill line to maximum rank. All abilities contained within the skill line arrive unranked, allowing you to advance and morph the skill as you see fit."
"129382708-0-51";"Instantly advances the Mages Guild skill line to maximum rank. All abilities contained within the skill line arrive unranked, allowing you to advance and morph the skill as you see fit."
"129382708-0-52";"Instantly advances the Undaunted skill line to maximum rank. All abilities contained within the skill line arrive unranked, allowing you to advance and morph the skill as you see fit."
"129382708-0-53";"Instantly advances the Psijic Order skill line to maximum rank. All abilities contained within the skill line arrive unranked, allowing you to advance and morph the skill as you see fit."
"129382708-0-54";"Instantly advances the Soul Magic skill line to maximum rank. All abilities contained within the skill line arrive unranked, allowing you to advance and morph the skill as you see fit."
"129382708-0-55";"Instantly advances the Assault and Support skill lines to maximum rank. All abilities contained within the skill lines arrive unranked, allowing you to advance and morph the skills as you see fit."
"129382708-0-56";"Instantly advances the Dark Brotherhood skill line to maximum rank. All abilities contained within the skill line arrive unranked."
"129382708-0-57";"Instantly advances the Vampire skill line to maximum rank and awards a |cffffffCurse of Vampirism|r if you are not already afflicted with noxiphilic sanguivoria. All abilities contained within the skill line arrive unranked, allowing you to advance and morph the skills as you see fit.\n\nNote: Curing your character will remove the skill line, but your rank will stay at max level."
"129382708-0-58";"Instantly advances the Werewolf skill line to maximum rank and awards a |cffffffWerewolf's Bite|r if you are not already afflicted with lycanthropy. All abilities contained within the skill line arrive unranked, allowing you to advance and morph the skill as you see fit.\n\nNote: Curing your character will remove the skill line, but your rank will stay at max level."
"129382708-0-60";"Instantly advances the Legerdemain skill line to maximum rank. All abilities contained within the skill line arrive unranked."
"129382708-0-61";"This brochure contains an advertisement for a housing brokerage that may be of interest."
"129382708-0-62";"An unassuming scroll with a strange seal upon it. There's something funny about it.\n\nThis is the event quest for the Jester's Festival"
"129382708-0-63";"The rarest crow callers have been known to summon more than just birds during the Witches Festival. See what strange and sinister secrets await you!\n\nThis is the event quest for the Witches Festival."
"129382708-0-64";"This letter bears a simple seal featuring two crossed swords.\n\nThis is the prologue quest for Dragonhold."
"129382708-0-65";"Instantly unlocks the |cFFFFFFremaining <<1>>|r Skyshards in Southern Elsweyr."
"129382708-0-66";"Take heed, would-be Dragonslayers!\n\nA rage of Dragons burns its way across the Khajiiti homeland of Elsweyr! The Mane beseeches all who would lend aid in this dark time to pledge their swords to the destruction of the fell beasts!\n\nThis is the event quest for Dawn of the Dragonguard."
"129382708-0-67";"A simple map directs revelers to Breda, a New Life Herald in Eastmarch. A small note reads: ""All are welcome to celebrate the New Life Festival!""\n\nThis is the event quest for the New Life Festival."
"129382708-0-68";"Join in the celebration of Cyrodiil and Battlegrounds!\n\nThis is the event quest for Whitestrake's Mayhem."
"129382708-0-70";"This brochure contains an advertisement for a housing brokerage that may be of interest.\n\nThis is the starting quest for Housing."
"129382708-0-71";"An enchanted stone from Vanus Galerion contains a private message addressed to you. Activate the stone to start a quest to find the missing Wyrd Oracle and glimpse what's to come in the next chapter of the Elder Scrolls Online's ongoing saga.\n\nThis is the prologue quest for Summerset."
"129382708-0-72";"A leaflet from Cyrodilic Collections requests that you seek out Concordia Mercius for an important mission. Find Concordia to start a quest to help the historical society and glimpse what's next in the Elder Scrolls Online's ongoing adventures.\n\nThis is the prologue quest for Murkmire."
