"Location";"Source"
"132143172-0-197";"Magic School: Illusion                       Causes a single target to flee for 6 seconds"
"132143172-0-207";"Magic School: Alteration                          Slows a single target for 8 seconds."
"132143172-0-222";"Recover magicka over 8 seconds. Only usuable while out of combat."
"132143172-0-251";"Increase damage and movement speed for 15 seconds. Activate a second time to toggle off."
"132143172-0-763";"Magic School: Destruction                  Deals flame damage to three targets in a 10-foot radius"
"132143172-0-822";"Become immune to all damage and negative effects for <<1>>. This effect is removed  if you cast another ability."
"132143172-0-836";"Adds the next spell you cast to your chamber slot.  Activate a second time to unload a chambered spell."
"132143172-0-974";"While toggled:\n· Defend <<1>>% damage\n· Immune to stun, stagger, knockback\n\nEffect ends when you cause damage."
"132143172-0-1016";"Deals damage to Keeps only."
"132143172-0-1460";"1.0s (M) cast, 20s cooldown. Allies near you gain 50 health per second.  Lasts 6 seconds. Costs 10 magicka per second."
"132143172-0-1617";"· <<1>> to enemy\n· Stun <<2>>\n· Deals <<3>> bonus damage after blocking\n· Disorient monsters <<4>>\n\nThis attack does not remove brace."
"132143172-0-1719";"Throw an axe at your enemy for <<1>>. Does double damage if your axe lands in their backs."
"132143172-0-1795";"Deals up to <<1>> to enemies near you. Greater damage is dealt to closer targets."
"132143172-0-2027";"· Toggle off within <<1>> to return to casting location"
"132143172-0-2044";"Three attacks over 1.6 seconds.  Deals (50, 50, 80) damage."
"132143172-0-2045";"3 Attacks over 2.5 seconds."
"132143172-0-2046";"3 Attacks over 2.5 seconds."
"132143172-0-2073";"· Stealths you if no enemies are within 10m, effect lasts <<1>>.\n· Increase movement speed by <<2>>"
"132143172-0-2197";"Curses the target's flesh, decreasing their health and damage by 10%. Cost: 60 magicka."
"132143172-0-2202";"Target ally:\n· Target gains 20% max health and 10% healing received for <<1>>"
"132143172-0-2244";"· Bring dead ally back to life with <<1>> health"
"132143172-0-2254";"Increases threat on target and forces it to attack the warrior for 3 seconds."
"132143172-0-2304";"· Increases max health of nearby allies for <<1>>"
"132143172-0-2786";"A dark force connects you with your opponent, draining its power and giving it to you."
"132143172-0-3017";"Increases threat on target and forces it to attack the warrior for 3 seconds."
"132143172-0-3057";"Instant Cast.  Counter the next melee attack within 4 seconds.  Costs 15 stamina."
"132143172-0-3341";"Burn your target for <<1>> every <<2>>  for <<3>>.  If affected target drops below 10% health, it immediately explodes for <<4>>."
"132143172-0-3463";"3.5s cast. Massive fireball dealing 350 damage. Costs 75 magicka."
"132143172-0-3541";"Deals <<1>>  with 100% crit chance. Stationary targets take an additional <<2>>.\n\n50% chance to destealth when firing."
"132143172-0-3544";"Deals <<1>> and hastens your cast speed of <<2>> by 10% for each successive cast, up to 3."
"132143172-0-3660";"Stabs the target, causing damage and applying the Shadow Chill effect. Shadow Chill deals a small amount of damage over 10 seconds and restores Magicka to the caster each tick. Shadow Chill stacks up to five times."
"132143172-0-3663";"Cost: 150 Magicka\n\nFires a shadowy bolt at the target, causing damage and applying the Shadow Chill effect. Shadow Chill deals a small amount of damage over 10 seconds and restores Magicka to the caster each tick. Shadow Chill stacks up to five times."
"132143172-0-3668";"Cost: 15 Magicka per 0.5 seconds\n\nTurns the caster invisible until magicka is depleted. Activating this ability again will deactivate it. 10 second cooldown."
"132143172-0-3672";"Cost: 40 Magicka\n\nCreates a momentary bubble of quiet around the target, silencing it and other enemies within 8 yds. 15 second cooldown."
"132143172-0-3673";"Requires off-balance target. Drains the target with mystical power, leeching health every second for 5 seconds and returning it to the caster as magicka."
"132143172-0-3678";"Cost: 50 magicka\n\nInstant cast. Teleport 15 meters forward, striking all enemies in the way and applying the Shadow Chill effect. 20 second cooldown."
"132143172-0-3700";"Cost: 50 Magicka\n\nDazzles the target, increasing their chance to miss by 100% for 2 seconds. 20 second cooldown."
"132143172-0-3742";"Stealths you if no enemies are within 15m, effect lasts <<1>>. The damage of your first attack from stealth is reduced by 20%."
"132143172-0-3746";"Stealth into the shadows, becoming invisible to enemies more then 5m away."
"132143172-0-3787";"Temporarily boost speed by <<1>>% for <<2>>. \n\nBonus drops if you take damage."
"132143172-0-3888";"Apply this toxin to your weapon. On next melee attack decreases enemy's strength and endurance by 10% for <<1>>."
"132143172-0-4039";"Toggled ability. Increase your spell resist and armor by <<1>>, but reduce your attack power by <<2>>%\n\nIncrease threat generated from attacks by <<3>>%."
"132143172-0-4054";"-50% move speed,  -75% damage taken. Attacks from behind are not reduced. \n\n-Using another ability removes <<1>>."
"132143172-0-4130";"Increase your armor and spell resist by 500 for <<1>>. Each time you are hit the duration is increased, up to a maximum of 12 seconds."
"132143172-0-4244";"Channeled heal that increases in strength over time, starts at <<1>>."
"132143172-0-4422";"70% chance to dodge attacks from enemies within 5m. Lasts <<1>>."
"132143172-0-4443";"Weapon proc: Damages enemy lightly\nArmor proc: Thorns\nExploit move: Double Hit"
"132143172-0-4444";"Weapon proc: Rips Magicka from enemy\nArmor proc:slightly heals you when struck\nExploit move: 100% Heal  to you for your Exploit damage"
"132143172-0-4445";"Weapon proc: Armor debuff (stacks to 5)\nArmor proc: 33% snare for 3 sec\nExploit move: Burns Sunder stacks and grants you armor"
"132143172-0-4528";"Toggled ability. -<<1>>% damage taken, -<<2>>% damage done."
