"Location";"Source"
"196014052-0-17895";"Fiery Weapon"
"196014052-0-17897";"Frozen Weapon"
"196014052-0-17899";"Charged Weapon"
"196014052-0-17902";"Poisoned Weapon"
"196014052-0-17904";"Befouled Weapon"
"196014052-0-17906";"Crusher"
"196014052-0-17910";"Weapon Damage"
"196014052-0-17945";"Weakening"
"196014052-0-17947";"Hardening"
"196014052-0-18929";"WHILE DUAL WIELDING"
"196014052-0-21114";"WHILE USING DUAL WIELD ATTACKS"
"196014052-0-26750";"Reduce Spell Cost"
"196014052-0-28919";"Life Drain"
"196014052-0-29338";"Requires 5 pieces of light armor equipped"
"196014052-0-29375";"WITH A TWO-HANDED WEAPON EQUIPPED"
"196014052-0-29387";"WITH TWO-HANDED WEAPON EQUIPPED"
"196014052-0-29388";"WITH TWO-HANDED WEAPON EQUIPPED"
"196014052-0-29389";"WITH TWO-HANDED WEAPON EQUIPPED"
"196014052-0-29391";"WITH TWO-HANDED WEAPON EQUIPPED"
"196014052-0-29397";"WITH ONE HAND WEAPON AND SHIELD EQUIPPED"
"196014052-0-29399";"WITH ONE HAND WEAPON AND SHIELD EQUIPPED"
"196014052-0-29415";"WITH ONE HAND WEAPON AND SHIELD EQUIPPED"
"196014052-0-29420";"WITH ONE HAND WEAPON AND SHIELD EQUIPPED"
"196014052-0-29422";"WITH ONE HAND WEAPON AND SHIELD EQUIPPED"
"196014052-0-29552";"Requires 5 pieces of heavy armor equipped"
"196014052-0-29556";"Requires 5 pieces of medium armor equipped"
"196014052-0-30869";"WITH RESTORATION STAFF EQUIPPED"
"196014052-0-30872";"WHILE DUAL WIELDING"
"196014052-0-30873";"WHILE DUAL WIELDING"
"196014052-0-30893";"WHILE DUAL WIELDING"
"196014052-0-30923";"WITH BOW EQUIPPED"
"196014052-0-30930";"WITH BOW EQUIPPED"
"196014052-0-30936";"WITH BOW EQUIPPED"
"196014052-0-30937";"WITH BOW EQUIPPED"
"196014052-0-30942";"WITH BOW EQUIPPED"
"196014052-0-30948";"With Destruction Staff Equipped"
"196014052-0-30957";"With Destruction Staff Equipped"
"196014052-0-30959";"With Destruction Staff Equipped"
"196014052-0-30962";"With Destruction Staff Equipped"
"196014052-0-30965";"With Destruction Staff Equipped"
"196014052-0-30972";"WITH RESTORATION STAFF EQUIPPED"
"196014052-0-30973";"WITH RESTORATION STAFF EQUIPPED"
"196014052-0-30980";"WITH RESTORATION STAFF EQUIPPED"
"196014052-0-30981";"WITH RESTORATION STAFF EQUIPPED"
"196014052-0-31698";"WITH AN AEDRIC SPEAR ABILITY SLOTTED"
"196014052-0-31708";"WHEN ACTIVATING AN AEDRIC SPEAR ABILITY"
"196014052-0-32455";"|ce60000CRIMINAL ACT|r"
"196014052-0-32624";"|ce60000CRIMINAL ACT|r"
"196014052-0-32632";"|ce60000CRIMINAL ACT|r"
"196014052-0-32633";"|ce60000CRIMINAL ACT|r"
"196014052-0-32634";"WHILE YOU ARE IN WEREWOLF FORM"
