"Location";"Source"
"139757006-0-2";"Set your enemies ablaze in an inferno of destructive magic. \n\nPrimary Armor: |cFFFFFFLight|r\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-3";"Control the field of battle with lethal poisons and furious strikes. \n\nPrimary Armor: |cFFFFFFMedium|r\nPrimary Stat: |c96DA43Stamina|r"
"139757006-0-4";"Channel your fury and charge into the fray like a raging, heavily-armored Dragon. \n\nPrimary Armor: |cFFFFFFHeavy|r\nPrimary Stat: |cDB4F36Health|r"
"139757006-0-5";"Safeguard your allies by granting them powerful boons such as shields, health, and power. \n\nPrimary Armor: |cFFFFFFLight|r\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-6";"Dazzle and burn your enemies with Aedric light while turning the battlefield to your advantage. \n\nPrimary Armor: |cFFFFFFLight|r\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-7";"Visit swift justice upon your foes with stunning strikes up close and deadly arrows from afar. \n\nPrimary Armor: |cFFFFFFMedium|r\nPrimary Stat: |c96DA43Stamina|r"
"139757006-0-8";"Walk the path of a valiant knight and become an immovable, undying foe of the wicked. \n\nPrimary Armor: |cFFFFFFHeavy|r\nPrimary Stat: |cDB4F36Health|r"
"139757006-0-9";"Bring out the best in your allies by showering them with holy light, protective auras, and empowering spells. \n\nPrimary Armor: |cFFFFFFLight|r\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-10";"Sap the life-force from unsuspecting victims and use shadows to cast deadly spells. \n\nPrimary Armor: |cFFFFFFLight|r\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-11";"Blindside your enemies with a flurry of poisonous strikes, then disappear without a trace. \n\nPrimary Armor: |cFFFFFFMedium|r\nPrimary Stat: |c96DA43Stamina|r"
"139757006-0-12";"Become one with the darkness, drawing your foes close, then crippling them with shadow and steel. \n\nPrimary Armor: |cFFFFFFHeavy|r\nPrimary Stat: |cDB4F36Health|r"
"139757006-0-13";"Siphon away your foe's vitality to fuel powerful healing spells, shielding you and your allies from death's embrace. \n\nPrimary Armor: |cFFFFFFLight|r\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-14";"Channel the power of ice, fire, lightning, and Oblivion to weave powerful, destructive spells. \n\nPrimary Armor: |cFFFFFFLight|r\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-15";"Merge your martial and magical skill by empowering your weapon strikes with arcane energy. \n\nPrimary Armor: |cFFFFFFMedium|r\nPrimary Stat: |c96DA43Stamina|r"
"139757006-0-16";"Wade confidently into battle, protected by heavy armor and potent sorcery. \n\nPrimary Armor: |cFFFFFFHeavy|r\nPrimary Stat: |cDB4F36Health|r"
"139757006-0-17";"Protect and bolster your allies with powerful wards and shields while draining your enemies of their vitality. \n\nPrimary Armor: |cFFFFFFLight|r\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-18";"Summon up the wrath of the wild by calling on great beasts to overpower your enemies. \n\nPrimary Armor: |cFFFFFFLight|r\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-19";"Use potent toxins and savage beasts to weaken your foes while you pelt them from afar with skillful archery. \n\nPrimary Armor: |cFFFFFFMedium|r\nPrimary Stat: |c96DA43Stamina|r"
"139757006-0-20";"Channel nature's resilience with freezing barriers and restorative, nourishing vines. \n\nPrimary Armor: |cFFFFFFHeavy|r\nPrimary Stat: |cDB4F36Health|r"
"139757006-0-21";"Draw on nature's bounty to summon plants that heal and empower your wounded allies. \n\nPrimary Armor: |cFFFFFFLight|r\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-22";"Learn to channel your inner Dragon through the mastery of Dragonknight abilities.\n\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-23";"Extend your knowledge on brilliant Aedric spells through the Templar order.\n\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-24";"Grasp the sinister art of assassination by heeding the call of the Nightblade.\n\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-25";"Master ancient spells that control deadly forces as a powerful Sorcerer.\n\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-26";"Learn to harness the powers and beasts of nature as you traverse the ways of the Warden.\n\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-27";"Wield the power of death itself to strike fear into the hearts of your enemies as a terrifying Necromancer.\n\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-28";"Control an army of the dead to overrun your enemies while channeling destructive elemental magic. \n\nPrimary Armor: |cFFFFFFLight|r\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-29";"Stave off death's cold touch by siphoning power from the recently deceased and using it to aid your allies.\n\nPrimary Armor: |cFFFFFFLight|r\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-30";"Use close strikes and ranged assaults to cripple your enemies with lethal poisons and diseases.\n\nPrimary Armor: |cFFFFFFMedium|r\nPrimary Stat: |c96DA43Stamina|r"
"139757006-0-31";"Drain the life from the living and dead alike to become an unkillable horror on the battlefield.\n\nPrimary Armor: |cFFFFFFHeavy|r\nPrimary Stat: |cDB4F36Health|r"
"139757006-0-32";"The forces of tides, tentacles, and fate are close at hand. Rise, Arcanist, and take the power that is rightfully yours.\n\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-33";"Combine turbulent elemental forces and the dread strength of Apocrypha to devastate your foes with overwhelming power.\n\nPrimary Armor: |cFFFFFFLight|r\nPrimary Stat: |c50A7FCMagicka|r"
"139757006-0-34";"Take up a dire blade and your Apocryphal tome to assault foes from close and mid-range.\n\nPrimary Armor: |cFFFFFFMedium|r\nPrimary Stat: |c96DA43Stamina|r"
"139757006-0-35";"Runes are your armor and the grace of Mora your shield. Sustain yourself against even the strongest assault through your connection to Apocrypha.\n\nPrimary Armor: |cFFFFFFHeavy|r\nPrimary Stat: |cDB4F36Health|r"
"139757006-0-36";"Your runes spark with the swell of the Abyssal tides, restoring your comrades through force of intellect alone.\n\nPrimary Armor: |cFFFFFFLight|r\nPrimary Stat: |c50A7FCMagicka|r"
