"Location";"Source"
"8158238-0-10";"Entering…"
"8158238-0-11";"Entering Coldharbour…"
"8158238-0-12";"Escaping to the Harborage…"
"8158238-0-20";"Disabling"
"8158238-0-62";"Collecting…"
"8158238-0-85";"Opening…"
"8158238-0-90";"Investigating"
"8158238-0-95";"Collecting…"
"8158238-0-97";"Collecting…"
"8158238-0-101";"Mining…"
"8158238-0-136";"Activating…"
"8158238-0-150";"Activating…"
"8158238-0-151";"Activating…"
"8158238-0-152";"Activating…"
"8158238-0-153";"Activating…"
"8158238-0-154";"Activating…"
"8158238-0-155";"Activating…"
"8158238-0-156";"Activating…"
"8158238-0-157";"Activating…"
"8158238-0-158";"Activating…"
"8158238-0-159";"Activating…"
"8158238-0-160";"Activating…"
"8158238-0-175";"Returning to the Harborage…"
"8158238-0-209";"Searching…"
"8158238-0-235";"Opening…"
"8158238-0-248";"Tainting Supplies…"
"8158238-0-249";"Tainting Supplies…"
"8158238-0-250";"Tainting Supplies…"
"8158238-0-251";"Tainting Supplies…"
"8158238-0-267";"Opening…"
"8158238-0-269";"Examining…"
"8158238-0-271";"Placing…"
"8158238-0-272";"Unlocking…"
"8158238-0-273";"Unlocking…"
"8158238-0-274";"Unlocking…"
"8158238-0-281";"Entering Coldharbour…"
"8158238-0-293";"Examining…"
"8158238-0-294";"Examining…"
"8158238-0-295";"Examining…"
"8158238-0-312";"Reading…"
"8158238-0-313";"Reading…"
"8158238-0-315";"Reading…"
"8158238-0-316";"Reading…"
"8158238-0-351";"Reading…"
"8158238-0-352";"Examining…"
"8158238-0-354";"Examining…"
"8158238-0-356";"Climbing…"
"8158238-0-357";"Climbing…"
"8158238-0-358";"Climbing…"
"8158238-0-359";"Climbing…"
"8158238-0-380";"Searching…"
"8158238-0-383";"Opening…"
"8158238-0-384";"Reading…"
"8158238-0-387";"Reading…"
"8158238-0-388";"Entering Coldharbour…"
"8158238-0-389";"Reading…"
"8158238-0-390";"Reading…"
"8158238-0-391";"Reading…"
"8158238-0-392";"Reading…"
"8158238-0-393";"Reading…"
"8158238-0-394";"Reading…"
"8158238-0-395";"Reading…"
"8158238-0-396";"Reading…"
"8158238-0-397";"Reading…"
"8158238-0-411";"Examining…"
"8158238-0-412";"Examining…"
"8158238-0-413";"Examining…"
"8158238-0-414";"Examining…"
"8158238-0-415";"Examining…"
"8158238-0-416";"Examining…"
"8158238-0-417";"Examining…"
"8158238-0-418";"Examining…"
"8158238-0-419";"Examining…"
"8158238-0-446";"Opening…"
"8158238-0-447";"Reading…"
"8158238-0-448";"Reading…"
"8158238-0-449";"Reading…"
"8158238-0-451";"Activating…"
"8158238-0-456";"Examining…"
"8158238-0-457";"Examining…"
"8158238-0-459";"Examining…"
"8158238-0-461";"Examining…"
"8158238-0-477";"Searching…"
"8158238-0-478";"Collecting…"
"8158238-0-482";"Opening…"
"8158238-0-484";"Examining…"
"8158238-0-485";"Examining"
"8158238-0-487";"Examining…"
"8158238-0-488";"Examining…"
"8158238-0-489";"Examining…"
"8158238-0-490";"Examining…"
"8158238-0-514";"Collecting…"
"8158238-0-515";"Collecting…"
"8158238-0-516";"Collecting…"
"8158238-0-517";"Collecting…"
"8158238-0-518";"Collecting…"
"8158238-0-519";"Collecting…"
"8158238-0-520";"Collecting…"
"8158238-0-521";"Collecting…"
"8158238-0-522";"Collecting…"
"8158238-0-523";"Collecting…"
"8158238-0-524";"Collecting…"
"8158238-0-525";"Collecting.."
"8158238-0-526";"Collecting…"
"8158238-0-527";"Collecting…"
"8158238-0-531";"Using…"
"8158238-0-535";"Searching…"
"8158238-0-544";"Use Bucket…"
"8158238-0-552";"Grahtwood"
"8158238-0-557";"Examining…"
"8158238-0-558";"Examining…"
"8158238-0-559";"Examining…"
"8158238-0-568";"Collecting Ore…"
"8158238-0-569";"Examining…"
"8158238-0-572";"Examining…"
"8158238-0-580";"Entering…"
"8158238-0-581";"Taking…"
"8158238-0-582";"Taking…"
"8158238-0-583";"Taking…"
"8158238-0-584";"Taking…"
"8158238-0-608";"Reading…"
"8158238-0-609";"Reading…"
"8158238-0-610";"Reading…"
"8158238-0-611";"Reading…"
"8158238-0-612";"Reading…"
"8158238-0-613";"Reading…"
"8158238-0-620";"Entering…"
"8158238-0-621";"Entering…"
"8158238-0-622";"Entering…"
"8158238-0-650";"Entering…"
"8158238-0-663";"Examining…"
"8158238-0-665";"Examining…"
"8158238-0-666";"Examining…"
"8158238-0-667";"Examining…"
"8158238-0-668";"Examining…"
"8158238-0-673";"Entering…"
"8158238-0-674";"Entering…"
"8158238-0-678";"Examining…"
"8158238-0-679";"Examining…"
"8158238-0-680";"Examining…"
"8158238-0-681";"Examining…"
"8158238-0-693";"Reading…"
"8158238-0-707";"Reading…"
"8158238-0-708";"Reading…"
"8158238-0-710";"Searching …"
"8158238-0-712";"Searching …"
"8158238-0-713";"Searching …"
"8158238-0-714";"Searching …"
"8158238-0-716";"Extinguishing…"
"8158238-0-717";"Extinguishing…"
"8158238-0-718";"Extinguishing…"
"8158238-0-719";"Extinguishing…"
"8158238-0-742";"Lighting"
"8158238-0-743";"Lighting"
"8158238-0-744";"Lighting"
"8158238-0-746";"Moving…"
"8158238-0-747";"Burning"
"8158238-0-748";"Burning"
"8158238-0-749";"Burning"
"8158238-0-750";"Burning"
"8158238-0-751";"Burning"
"8158238-0-752";"Burning"
"8158238-0-753";"Burning"
"8158238-0-754";"Burning"
"8158238-0-756";"Examinging…"
"8158238-0-758";"Examining…"
"8158238-0-762";"Climbing…"
"8158238-0-778";"Using…"
"8158238-0-779";"Boarding…"
"8158238-0-792";"Taking…"
"8158238-0-804";"Opening…"
"8158238-0-807";"Examining…"
"8158238-0-808";"Examining…"
"8158238-0-809";"Examining…"
"8158238-0-824";"Climbing…"
"8158238-0-825";"Reading"
"8158238-0-833";"Reading…"
"8158238-0-834";"Opening…"
"8158238-0-835";"Opening…"
"8158238-0-839";"Reading…"
"8158238-0-840";"Reading…"
"8158238-0-845";"Opening…"
"8158238-0-847";"Taking…"
"8158238-0-868";"Examining…"
"8158238-0-880";"Unlocking…"
"8158238-0-881";"Unlocking…"
"8158238-0-882";"Unlocking…"
"8158238-0-890";"Entering…"
"8158238-0-891";"Entering…"
"8158238-0-902";"Opening…"
"8158238-0-909";"Fishing …"
"8158238-0-910";"Fishing …"
