"Location";"Source"
"219689294-0-92";"Activating Enchantment..."
"219689294-0-112";"Opening..."
"219689294-0-147";"Opening..."
"219689294-0-157";"Activating..."
"219689294-0-244";"Putting out Fire..."
"219689294-0-256";"Activate"
"219689294-0-286";"Opening..."
"219689294-0-415";"Open"
"219689294-0-418";"Burn"
"219689294-0-433";"Use"
"219689294-0-462";"Cage Door"
"219689294-0-463";"Read"
"219689294-0-471";"Closed"
"219689294-0-484";"Take"
"219689294-0-496";"Extinguish"
"219689294-0-497";"Change"
"219689294-0-498";"Turn Down"
"219689294-0-505";"Break"
"219689294-0-517";"Deactivate"
"219689294-0-518";"Close"
"219689294-0-519";"Assemble"
"219689294-0-524";"Use"
"219689294-0-528";"Less Sweet"
"219689294-0-529";"Use"
"219689294-0-530";"Use"
"219689294-0-531";"Light (Natural)"
"219689294-0-538";"Set to Two"
"219689294-0-541";"Lower"
"219689294-0-552";"Cheesy"
"219689294-0-553";"Dispel"
"219689294-0-554";"Scatter"
"219689294-0-555";"Unfill"
"219689294-0-557";"Shoo"
"219689294-0-558";"Cool"
"219689294-0-566";"Light"
"219689294-0-577";"Open"
"219689294-0-579";"Light"
"219689294-0-581";"Use"
"219689294-0-582";"Portal"
"219689294-0-584";"Activate"
"219689294-0-585";"Open"
"219689294-0-599";"Steal"
"219689294-0-627";"Use"
"219689294-0-630";"Activate"
"219689294-0-636";"Use"
"219689294-0-637";"Activate"
"219689294-0-638";"Use"
"219689294-0-640";"Begin Encounter"
"219689294-0-659";"Deactivate"
"219689294-0-660";"Open"
"219689294-0-671";"Open"
"219689294-0-672";"Activate"
"219689294-0-673";"Open"
"219689294-0-678";"Turn Up"
"219689294-0-713";"Activate"
"219689294-0-715";"Use"
"219689294-0-717";"Deactivate"
"219689294-0-741";"Activate"
"219689294-0-764";"Turn Up"
"219689294-0-774";"Activate"
"219689294-0-789";"Unlock"
"219689294-0-797";"Activate"
"219689294-0-817";"Activate"
"219689294-0-820";"Activate"
"219689294-0-827";"Activate"
"219689294-0-841";"Activate"
"219689294-0-843";"Set Time to Sunrise"
"219689294-0-857";"Activate"
"219689294-0-867";"Activate"
"219689294-0-872";"Activate"
"219689294-0-873";"Use"
"219689294-0-877";"Use"
"219689294-0-878";"Activate"
"219689294-0-890";"Activate"
"219689294-0-901";"Activate"
"219689294-0-902";"Activate"
"219689294-0-907";"Open"
"219689294-0-912";"Activate"
"219689294-0-913";"Open"
"219689294-0-928";"Open"
"219689294-0-935";"Use"
"219689294-0-937";"1"
"219689294-0-938";"Activate"
"219689294-0-951";"Use"
"219689294-0-955";"Set Weather to Stormy"
"219689294-0-956";"Turn Down"
"219689294-0-967";"Break"
"219689294-0-968";"Activate"
"219689294-0-978";"Exorcise"
"219689294-0-979";"Open"
"219689294-0-990";"Turn Down"
"219689294-0-999";"State 1"
"219689294-0-1016";"Dismiss Guards"
"219689294-0-1020";"Set to Close Range"
"219689294-1-92";"Deactivating Enchantment..."
"219689294-1-115";"Door is open!"
"219689294-1-247";"Taking..."
"219689294-1-462";"Cage Door"
"219689294-1-463";"Read"
"219689294-1-471";"Open"
"219689294-1-496";"Light"
"219689294-1-497";"Change"
"219689294-1-498";"Turn Up"
"219689294-1-505";"Repair"
"219689294-1-517";"Activate"
"219689294-1-518";"Open"
